index,path,year-month,date,paragraph#,article_title,paragraph,2500Bott,singlebott,bott_list,stage,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,length_approx,X,Unnamed:_33,z
49857,./htmls/Factiva-20240111-0304 (1).html,2022 December,2022-12-05 00:00:00,27.0,Canoe CEO Joel Hassell Retiring at End of January,"Canoe enables addressable TV advertising across linear, VOD and  streaming video platforms, providing dynamic ad insertion into  video services. It has more than 100 TV networks as clients.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,,,
49937,./htmls/Factiva-20240111-0304 (1).html,2022 December,2022-12-02 00:00:00,35.0,How NBC’s Rick Cordella Is Feathering Peacock’s Sports Nest,Streaming service  Peacock tonight (December 2) debuts its inaugural Peacock Classic game between the 2021 NCAA men’s college basketball finalists — No.6 Baylor and No. 14 Gonzaga — as it continues its live Spanish-language coverage of the  2022 FIFA World Cup tournament alongside sister  NBCUniversal broadcast service  Telemundo.,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,,,
95298,./htmls/Factiva-20240111-0304.html,2022 December,2022-12-30 00:00:00,18.0,2023 Predictions:    Streaming  Grows with Advertising and Measurement Follows,"With more viewing and ad dollars going to ad-supported  streaming and connected TV, measurement will be a key issue in 2023.",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,,,
95338,./htmls/Factiva-20240111-0304.html,2022 December,2022-12-30 00:00:00,19.0,2023 Predictions:    Streaming  Grows with Advertising and Measurement Follows,The rise of advertising on  streaming services was underscored by   Netflix and   Disney Plus creating ad-supported versions of their previously noncommercial products.,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,,,
95378,./htmls/Factiva-20240111-0304.html,2022 December,2022-12-29 00:00:00,20.0,Dish Says It Gave FCC Facts on Cox Retrans Terms,"Standard General is trying to get the FCC to sign off on its $8 billion-plus deal to acquire the Tegna stations. It has told the regulator it will not bundle Cox and Tegna stations in retrans talks, and Cox has disputed the Dish claim, saying it never has and never will try to do so.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,,,
95498,./htmls/Factiva-20240111-0304.html,2022 December,2022-12-23 00:00:00,30.0,Fox Business Anchor Liz Claman Stoked to Cover Another CES,"Last year, because of COVID-19, most of Claman’s competitors stayed away from the massive consumer electronics showcase. Their loss, Claman told Broadcasting+Cable.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,,,
95618,./htmls/Factiva-20240111-0304.html,2022 December,2022-12-21 00:00:00,40.0,Sinclair's Bally Sports Networks Gain Carriage On FuboTV,Sinclair Broadcast Group’ s struggling Bally Sports Networks got a boost with a carriage deal with  FuboTV .,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,,,
95738,./htmls/Factiva-20240111-0304.html,2022 December,2022-12-19 00:00:00,48.0,Epic Games Pays Epic Fine for Fortnite-Related Privacy Violations,"The FTC’s lawsuit against Epic proves we need stronger  online privacy protections for children and teens,"" she said in response to the settlement. ""Kids were bullied, harassed, and threated because Epic designed its games to let them communicate with strangers from all over the world. It’s time for Congress to step up for kids and protect them from  online harms and to make sure we have a stronger FTC to enforce against bad actors.” ■",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,,,
95858,./htmls/Factiva-20240111-0304.html,2022 December,2022-12-19 00:00:00,56.0,B+C Station Awards: Dana McDaniel Revamps News in San Diego,"Tegna made significant investments in the station’s look and newsroom infrastructure. And Mier y Terán hired Dana McDaniel as the director of  content in September 2019. “She had worked in major newsrooms in Washington, D.C., in San Francisco, in Detroit, in Kansas City,” he said. “I knew she would bring new perspective and new ideas and processes to the newsroom.”",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,,,
95898,./htmls/Factiva-20240111-0304.html,2022 December,2022-12-19 00:00:00,58.0,Are the Golden Globes Still Golden?,NBC is airing the awards after dropping the 2022 ceremony. Are the Globes ready for primetime?,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,,,
95978,./htmls/Factiva-20240111-0304.html,2022 December,2022-12-19 00:00:00,60.0,B+C Station Awards: KSHB GM Kathleen Choal Stays Cool Under Pressure,"Choal faced a tough task at KSHB, which had been sued for race discrimination by Black news staffers. She had to rebuild the station’s culture and improve its performance in the community. Now it’s a model for Scripps stations, Fernandez said.",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,,
96098,./htmls/Factiva-20240111-0304.html,2022 December,2022-12-17 00:00:00,66.0,World Cup Final; NFL Saturday Games: What's On This Weekend in TV Sports (December 17-18),ESPN Plus on Saturday will also steam a UFC Fight Night mixed martial arts card featuring a Jared Cannonier-Sean Strickland middleweight main event bout.,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,,,
96138,./htmls/Factiva-20240111-0304.html,2022 December,2022-12-16 00:00:00,69.0,Scripps Sees Opportunity in 'Broken' RSN Business,Also: Fubo TV Deal with Altitude Sports Makes Denver One of the Nation's Most Interesting RSN Regions,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,,,
96218,./htmls/Factiva-20240111-0304.html,2022 December,2022-12-15 00:00:00,77.0,Lifetime Sets January Premiere Date for 'Surviving R. Kelly: The Final Chapter' Docu- Series,Lifetime will conclude its  Emmy -nominated documentary  series Surviving R. Kelly with a two-night event debuting in January.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.0,,,
96298,./htmls/Factiva-20240111-0304.html,2022 December,2022-12-13 00:00:00,85.0,FX Debuts Sci-Fi    Series  'Kindred' on    Hulu,"At the same time, he hopes that Kindred can contribute to the authentic and accurate discussion and  media portrayal of slavery in America.",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,,,
297713,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-16 00:00:00,4.0,Kids    Online  Protection Bill Introduced,"5. ""Provides academic and public interest organizations with access to critical datasets from social  media platforms to foster research regarding harms to the safety and well-being of minors.""",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,,
297793,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-15 00:00:00,12.0,"Showtime Renews Billions,’ Super Pumped’    ","Billions, which stars Paul Giamatti, Corey Stoll and Maggie Siff, is currently airing its sixth season on the network. Using Showtime's description, the current season – the first without former  series star Daniel Lewis – has lead character Chuck (Giamatti) looking to develop a new strategy in light of newcomer Michael Prince (Stoll) that is keener and more sophisticated than before. All the players, from Wags (David Costabile) to Wendy (Siff), from Taylor (Asia Kate Dillon) to Sacker (Condola Rashad), and of course Senior (Jeffrey DeMunn), must sharpen their weapons and look for new alliances in order to survive, said the network.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,
297833,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-15 00:00:00,17.0,"Weekly Cable Ratings: Fox News Extends Primetime, Total Day Streak    ","INSP pulled into fourth place with 933,000 viewers, followed by  Hallmark Channel with 895,000. Rounding out the top 10 most-watched networks for the week were  HGTV (888,000 viewers),  History (760,000),  ESPN (745,000),   Discovery Channel (665,000) and  TNT (634,000).",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,,
297873,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-14 00:00:00,21.0,Could the FCC Make    Video  Streamers Pay Into the Universal Service Fund?,ISPs have also argued that the  Netflix 's of the world were pushing for middle-mile net neutrality to avoid paying for the upgrades needed to handle the increased traffic load their  OTT services generate.,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,,,
297953,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-14 00:00:00,26.0,ISPs Point to Their Broadband Subsidy Efforts,"Cable broadband providers strongly supported inclusion of the federal subsidy in the infrastructure legislation and are active participants in the  Affordable Connectivity Program ,“ Powell added. “These collective public-private efforts are making a real difference in closing the digital divide and we remain committed to the mission of connecting all Americans to the internet through these programs plus our efforts to build new networks in areas that don’t yet have service.”",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,,,
297993,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-14 00:00:00,30.0,White House Touts Affordable Broadband Subsidy,"Thanks to the Bipartisan Infrastructure Law, millions of families who previously could not get  online or struggled to pay for this modern-day necessity are now connected,” the White House said, adding, “affordable broadband remains out of reach for too many.”",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,,,
298153,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-11 00:00:00,38.0,D.C. Court Upholds FCC's Antenna Rule Change,"The FCC billed the change as another of its efforts to make it easier to deploy broadband infrastructure, particularly to rural and unserved/underserved areas, and to help agency rules keep pace with changing technology, like  streaming . Just as cellular sites have gotten smaller and more numerous, so do commercial hubs need to be more numerous and placed closer to customers, goes the argument.",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,,,
298193,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-11 00:00:00,41.0,Peacock To Shake Up TV Reboot Craze with Bel-Air’,"In this current environment with so many options, to get something sampled is the most difficult thing to do,” he said. “The first way to differentiate is to be known, and that’s what these shows have — a known concept that people relate to.” ■",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,,,
298273,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-10 00:00:00,51.0,Senate Judiciary Panel Approves EARN It Act,"Blumenthal said that despite the arguments of Big Tech‘s armies of lawyers, the bill was not about encryption, which he called a “gigantic red herring,” or free speech, he said. “Rape is not free speech,” he said. There are companies that are vigorous partners in the effort to fight child sexual abuse, he added, because they know it can be done.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,,,
298353,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-09 00:00:00,58.0,Netflix 's Wall Street Comeback Could Take a While,"Netflix co-CEO Reed Hastings has said that he believes  Netflix will weather this storm as it always has -- by providing more compelling  content .  Netflix spends more than any other service on  streaming content -- $19 billion this year -- and last week previewed its entire movie slate for 2022. But more shows may not be the answer.  Netflix had its most watched show ever -- Squid Games -- in September and still managed to disappoint regarding subscriber growth. And this year it said it expects Q1 subscriber additions to be about 2.5 million, its lowest growth in years. And Q1 is usually one of the company’s biggest growth quarters.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,,,
298473,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-09 00:00:00,68.0,Teen Titans To Cover NBA Slam Dunk Contest on Cartoon Network Special,The Cartoon Network Special Edition: NBA All-Star Slam Dunk Contest will appear less than 24 after the original full-length AT&T Slam Dunk Contest airs on TNT on Saturday night and just before the The NBA All-Star Game presented by Kia appears on TNT.,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,,,
298513,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-07 00:00:00,71.0,Preston Padden to Commerce: Gigi Sohn Is Needed Voice on FCC,"NCTA had issues with Sohn's offer to  recuse from Locast-related issues , suggesting she either needed to recuse herself from other issues she has advocated for--like net neutrality rules, which NCTA opposes--or not recuse from any of them.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71.0,,,
298593,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-07 00:00:00,78.0,Verizon Recasts Jim Carrey as 'The Cable Guy' for Super Bowl Fixed Wireless Ad,Verizon reanimates middling 1996 comedy in a pricey marketing gambit aimed at cable's 70% high-speed internet market share,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,,,
298673,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-06 00:00:00,85.0,FuboTV Moves to Require Three-month Commitment From New Customers,"FuboTV announced late last year that it has surpassed 1 million subscribers, and third-quarter revenue once again broke company records at $156.7 million.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,,,
298713,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-04 00:00:00,88.0,"Tegna and Dish Reach Retransmssion Deal, Ending Long Blackout    ","We are pleased to announce that we have reached a new agreement with DISH, restoring our valuable and important live local news, live local and national sports and highly popular network  content to Dish TV subscribers,” said Lynn Beall, executive VP and chief operating officer,  media operations for Tegna. “We appreciate the patience of our viewers while we worked toward reaching an agreement.”",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,,,
298753,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-04 00:00:00,91.0,Can Meta Weather Its Latest Storm?,"In report after report, analysts that follow the stock pointed to the surprising impact of  short-form   video juggernaut TikTok — even Meta CEO Mark Zuckerberg said on an earnings conference call that TikTok was “growing at a much faster rate” than Facebook’s own Reels short-form  video service.",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,,,
298793,./htmls/Factiva-20240111-0310 (1).html,2022 February,2022-02-04 00:00:00,95.0,AMC Teams With Congress on Black History Month PSAs,"The latest campaign, tagged “A Closer Look at the Black Experience,” features eight caucus members including chairwoman Rep. Joyce Beatty (pictured above) and majority whip Rep.  Jim Clyburn (D-S.C.), whose daughter,  Mignon, is former acting FCC chairwoman and whose focus has been on expanding access to broadband for all. The PSAs — four thematic spots — focus on the caucus‘ mission of empowerment, voting rights, positive portrayals of Blacks in  media and health and wellness.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,,,
298873,./htmls/Factiva-20240111-0311 (1).html,2022 February,2022-02-03 00:00:00,2.0,TCA: Epix Greenlights Women Who Rock’ Docuseries,"From the team behind the three-time Emmy nominated documentary Laurel Canyon, comes San Francisco Sounds, a two-part documentary  series that captures the spirit of the San Francisco music scene from 1966 to 1976, where a new progressive sound embracing the psychedelic and protest movements emerging from the Bay Area was born. Framed by four of the most seminal music events in history, Monterey Pop, Altamont, Woodstock and The Last Waltz, the  series is anticipated to include artists such as The Grateful Dead, Jefferson Airplane, Sly and the Family Stone, Janis Joplin with Big Brother and the Holding Company, Santana, Moby Grape, Creedence Clearwater Revival, Jimi Hendrix, Otis Redding and Steve Miller. Frank Marshall (Laurel Canyon, Mr. A & Mr. M: The Story of A&M Records), Jeff Pollack, Alex Gibney, Darryl Frank (Laurel Canyon, The Americans) and Justin Falvey (Laurel Canyon, The Americans), and Alison Ellwood (Laurel Canyon) are attached as executive producers. Alison Ellwood is also attached to direct. Jigsaw Productions is producing in association with Amblin Television and The Kennedy/Marshall Company. ■",1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93.0,,,
298913,./htmls/Factiva-20240111-0311 (1).html,2022 February,2022-02-03 00:00:00,5.0,"Lawmakers Lay Into Agencies, Telecoms Over C-Band Aviation Interference Issues    ","Testifying for the wireless industry, among the eight airline industry witnesses, was  CTIA president Meredith Attwell Baker . Baker is arguably uniquely qualified to weigh in, since she has seen the spectrum issues from the various vantages currently in the mix as former head of the National Telecommunications & Information Administration (NTIA).",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,,,
298993,./htmls/Factiva-20240111-0311 (1).html,2022 February,2022-02-02 00:00:00,13.0,Starz Watergate    Drama  'Gaslit' Premieres April 24,"Gaslit is the Watergate story you’ve never heard before. At the center of the show is Martha Mitchell, an unlikely whistleblower who is the first person to bust the whole scandal wide open and ultimately becomes the subject of a vicious White House smear campaign enacted in part by her own beloved husband, Attorney General John Mitchell. We also feature John Dean, a hotshot administration lawyer dragged into the coverup and thrust into the spotlight with his acerbic, whip-smart wife, Mo,” said Pickering. “The goal in making this project has always been to bring a real humanity to this subject, which yields a far richer and more relatable story than the standard male-driven political dramas about the period. I can’t wait for viewers to experience the extraordinary performances in this remarkable ensemble, led by Julia Roberts, brought to life in this thrilling, stranger-than-fiction tale of marriage, love, betrayal, and ultimately, hope.”",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,,
395681,./htmls/Factiva-20240111-0310.html,2022 February,2022-02-28 00:00:00,43.0,BOOK REVIEW: Bob Odenkirk’s Comedy Comedy Comedy    Drama ’,"Toward the end of his four-year run, Odenkirk split time between SNL in New York and Second City in Chicago, where he worked with a young comic named Chris Farley. “Chris was on a mission every night: to crack up the other performers, everyone onstage, and the audience would follow,” said Odenkirk.",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,,,
395881,./htmls/Factiva-20240111-0310.html,2022 February,2022-02-25 00:00:00,53.0,Could Dish Network Fund Its Wireless Buildout With a DirecTV Merger?,"Nevertheless, Dish stock was up 11% Friday, in part because of merger speculation but also because Ergen offered more details on the wireless rollout and the apparent resolution to another dilemma -- T-Mobile’s decision to  shutter its 3G CDMA network , the very platform over which most of Dish’s Boost Mobile customers receive service. Ergen said that T-Mobile will shut off the CDMA service on March 31, and that the two are working together regarding communications, handset supplies and incentives. That should make some investors happy.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,,,
395921,./htmls/Factiva-20240111-0310.html,2022 February,2022-02-25 00:00:00,56.0,Applebee's Pulls Ads From CNN After Chain's Hot Wings Commercial Was Shown Alongside Russian Invasion Coverage,"When we were made aware that our ad was placed in this manner, we immediately reached out to CNN to pause our advertising on their network,” Applebee’s said in the statement. “It never should have aired, and we are disappointed in the actions of the network.”",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,,,
396001,./htmls/Factiva-20240111-0310.html,2022 February,2022-02-24 00:00:00,64.0,"Revolt Launches RBN Studios To Produce News, Opinion Shows    ","The Black perspective has been deliberately hidden from the world for too long. With RBN Studios, we will leave no stone unturned and shine a light in the darkest of corners to find the truth through a Black diasporic lens,” said  Revolt CEO Detavio Samuels . “Revolt has always strived to unveil critical information and viewpoints for ourselves and the world, so we chose a business model that enables us to scale impact beyond our own distribution platform.”",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,,,
396121,./htmls/Factiva-20240111-0310.html,2022 February,2022-02-22 00:00:00,73.0,DirecTV Mulls 'Co-Exclusive' Arrangement for NFL Sunday Ticket,"NBC added that the NFL"" may break off satellite rights to be sold only to consumers (typically, very rural) who lack access to the kind of Internet service needed for reliable  streaming . That could be DirecTV, it could be Dish Network, it could be both, and it could be neither.""",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,,,
396441,./htmls/Factiva-20240111-0310.html,2022 February,2022-02-17 00:00:00,92.0,"Down Goes Roku Again - Beats Q4 Forecasts with 60.1 Million Active Users, But Misses Badly on Revenue    ","But making Roku hardware takes computer chips and is more expensive to do than ever. After reporting a narrow $4.6 million profit in Q4 2020, at the outset of the global supply chain crisis, Roku reported a $45.9 million operating loss from this past October - December, as the company lost money on every gadget sold in order to sustain sales volumes.",1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,,,
396481,./htmls/Factiva-20240111-0310.html,2022 February,2022-02-17 00:00:00,95.0,Roku (Not Surprisingly) Mulls Building Its Own Smart TVs,"Roku, which reports Q4 earnings Thursday, has steadily evolved into much more of a  media and advertising company and far less of a maker of gadgets, for which it derives only around 14% of revenue. But Roku still has very good reasons for controlling its own destiny with smart TVs, which drive the majority of its sizable active user base.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,95.0,,,
299359,./htmls/Factiva-20240111-0311 (1).html,2022 January,2022-01-28 00:00:00,40.0,Showtime Tackles Bill Cosby’s Legacy in New Documentary    Series,Bell recently spoke to Multichannel News to discuss what he hopes to accomplish with the documentary and what viewers should expect to see. An edited version of the interview appears below.,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,,
299439,./htmls/Factiva-20240111-0311 (1).html,2022 January,2022-01-28 00:00:00,47.0,"Charter Falls Short of Broadband Subscriber Targets, Wireless Soars    ","Charter Communications gained about 190,000 broadband customers in Q4, short of analysts’ consensus estimates of about 210,000 additions, but wireless well exceeded expectations, adding 380,000 customers for its best fourth quarter yet.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,,
299519,./htmls/Factiva-20240111-0311 (1).html,2022 January,2022-01-27 00:00:00,54.0,Comcast Q4 Broadband Results Narrowly Miss Consensus; Dividend Upped,"Comcast said that it had the strongest fourth quarter broadband retention in its history, but declined to reveal churn numbers. Overall, Comcast added 169,000 customer relationships in the period, as wireless additions of about 312,000 customers (its best quarterly performance ever) helped it outpace  video customer losses of 373,000.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,,,
299719,./htmls/Factiva-20240111-0311 (1).html,2022 January,2022-01-25 00:00:00,70.0,Google  Developing Budget HD-only Version of 'Chromecast with    Google  TV',"The earlier iterations of Chromecast have provided the primary mechanism for  Google to compete in the low-priced segment of the  streaming gadget market against Roku and Amazon Fire TV.  Google will now refresh that older Chromecast product line with a version that includes the  Google TV OS and remote control components of its newer premium gadget, but at the traditionally lower Chromecast price.",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,,,
299759,./htmls/Factiva-20240111-0311 (1).html,2022 January,2022-01-25 00:00:00,74.0,Hill GOP Asks NBCU If China Has Tried to Influence Olympics Coverage,Does the government of the PRC or the CCP have the ability to block your broadcast feed to the United States as they deem fit?,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,,,
