path,year-month,date,article idx,article title,paragraph,2500bott,singlebott,bott list,stage,scarcity,nonuniform progress,performance constraints,user heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content production,data center/storage,internet infra,content distribution,"browsers, apps & smart devices",advertising,end users,external partners,substitutional partners
./htmls/Factiva-20240111-0329 (1).html,2021-02-01,2021-02-03,7,Netflix  Rules Golden Globes Nominations,"The nominations, which were announced by the Hollywood Foreign Press Association Wednesday morning, saw  Netflix draw 22 nominations in the television category, easily outdistancing HBO seven nods. The  streaming service garnered multiple nominations for several of its shows, including The Crown, Ozark and Ratched -- all three of which were nominated for best  drama series along with HBO's Lovecraft Country and  Disney Plus' The Mandalorian.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0329 (1).html,2021-02-01,2021-02-03,8,"ATVA Urges Retrans Reform, Citing Cox, DirecTV Dispute    ","Even during a public health crisis, broadcasters have increasingly relied on underhanded retransmission blackouts to price-gouge American television consumers,” said Jessica Kendust, a spokeswoman for ATVA, in a statement Wednesday (Feb. 3). “Policymakers simply must hold broadcasters, like Cox, accountable for these egregious practices by advancing consumer-friendly broadcast distribution reforms.”",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0328 (1).html,2021-02-01,2021-02-22,2,BET Plus Set Production of Birth of Cool’    Series,"BET Plus continues to be the home for best-in-class creatives to tell their original stories about the Black experience,” said Devin Griffin, executive VP and general manager of BET Plus. “We appreciate Lena’s creative vision and continued trust and are thrilled to partner with a skilled group of creators from Macro Television Studios and Hillman Grad to bring this  series to life.”",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0328 (1).html,2021-02-01,2021-02-22,5,Discovery  Claims 11 Million Total    Streaming  Subscribers,"The company didn't break out how many people have signed up for  Discovery Plus, but CEO David Zaslav, on the company's earnings call Monday morning said that the ""vast majority"" of the added subscribers were attributable to  Discovery Plus. With nearly 7 million added subscribers, that would nearly double Wall Street expectations for  Discovery Plus.",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0328 (1).html,2021-02-01,2021-02-22,7,Democratic Women Press For Rosenworcel Chairwomanship,"[Rosenworcel] has spent years raising the important voices and unique needs of women that have been ignored for far too long in technology and telecommunications policy,” the 33 members of Congress wrote in a letter to White House Chief of Staff Ron Klain. “Women make up half of our country’s population. We’re entrepreneurs, policymakers, mothers, consumers, patients, and professionals, and our needs have been ignored across every sector of society. In her eight years as a Commissioner of the FCC, Jessica Rosenworcel has elevated the voices and needs of women.”",1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0328 (1).html,2021-02-01,2021-02-22,16,Telling Stories Sans Stereotype,The themes of diversity and inclusion resonated throughout several virtual panels during the opening week of CTAM’s portion of the  Television Critics Association Winter Tour.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0328 (1).html,2021-02-01,2021-02-19,19,House to Hold Multiple Big Tech Antitrust Hearing,"Both Republicans and Democrats have concerns that antitrust laws were not nimble enough to capture Web giants' efforts to buy up start-up competitors before they became full-fledge competition and, importantly for antitrust law, before they triggered Hart Scott Rodino automatic antitrust reviews.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0328 (1).html,2021-02-01,2021-02-19,21,What’s On This Weekend in TV Sports (Feb. 20-21),"College basketball continues to march toward next month’s March Madness tournament with several matchups between top-ranked schools. On Sunday third-ranked Michigan travels to face fourth-ranked Ohio State on CBS in the weekend’s marquee matchup, while on Saturday ABC will air the matchup between 13th-ranked West Virginia and 12-ranked Texas, and ESPN will televise 15th-ranked Texas Tech against 23rd-ranked Kansas.",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
./htmls/Factiva-20240111-0328 (1).html,2021-02-01,2021-02-18,32,Roku Reaps Record $650 Million in Q4 Revenue as Advertising Sales Spike 81%,"Streaming company caps record pandemic year, with nearly every key metric trending up",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0328 (1).html,2021-02-01,2021-02-18,42,Apple TV Plus Arrives on    Google  TV,"Subscribers to Apple’s $4.99-a-month  SVOD offering can now watch it on Chromecast with  Google TV, as well as Sony and TCL smart TVs powered by the new  Google TV OS.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
./htmls/Factiva-20240111-0328 (1).html,2021-02-01,2021-02-16,64,FCC's Simington Warns of Title II-Driven 'Artificial' Crisis,"But if heavy-handed Title II puts ISPs in a regulatory, and investment, bind, and there is no other economically viable way to build broadband infrastructure absent state involvement, the state will definitely get involve, at which point ""we have permanently politicized broadband infrastructure as an economic sector, adding: ""Frankly, if we’re going to have an industrial policy, I could think of sectors that need it more."" He did not elucidate.",1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
./htmls/Factiva-20240111-0328 (1).html,2021-02-01,2021-02-16,67,House GOP Unveils Deregulatory Broadband Agenda,"15. The Brownfields Broadband Deployment Act ""would remove the requirement to prepare an environmental or historic preservation review for the deployment of a broadband project entirely within a brownfields site, which is previously disturbed land.""",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
./htmls/Factiva-20240111-0328 (1).html,2021-02-01,2021-02-12,76,Kagan: Retrans Fights Could Be Fewer in 2021,"It may seem that 2021 is starting out to be a big year for  retransmission consent battles, with fights between  Cox   Media Group ,  DirecTV and  Suddenlink dominating the news around  Super Bowl LV , but according to a top researcher, this year may offer a bit of a respite to those weary of the rhetoric that usually surrounds such negotiations.",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0328 (1).html,2021-02-01,2021-02-11,90,"Android TV Still a Non-factor in Connected TV, Report Shows    ","Forty-one percent of the attempted  streaming connections for Sunday’s 55th Super Bowl occurred on the Roku platform, according to  research published by Conviva.",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0328 (1).html,2021-02-01,2021-02-10,97,Fewer Ad Execs Expect Increased Spending on Cable Networks: Beta,"The other networks on the list were  Disney ’s ESPN, ViacomCBS’s BET and Fox’s Fox News.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-15,3,Rogers Communications to Buy Shaw in $20 Billion Deal,"Western Canada is a major driver of our national economy and together we will have the scale, expertise and commitment to deliver the technology infrastructure needed to keep local communities connected, businesses competitive and attract new investment,” Rogers CEO Joe Natale said. “We’re at a critical inflection point where generational investments are needed to make Canada-wide 5G a reality. 5G is about nation-building; it’s vital to boosting productivity and will help close the connectivity gap faster in rural, remote and Indigenous communities.”",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-15,7,Charting the Course of TV Representation,"RF: When I started, it was a major news story when a gay character was introduced and we often worked with publicity teams to prepare crisis communications plans to anti-LGBTQ backlash. Just a year after I started at GLAAD is when Modern Family premiered on ABC. At the time, it was revolutionary for a gay couple to be depicted in such a positive and multi-dimensional way on broadcast television. Each week, Cam and Mitchell’s relationship appeared on TV screens across the country, most likely introducing many Americans to their first gay parents.",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-15,11,Charting the Course of TV Representation,MCN: How have LGBTQ stories and characters evolved since you started at GLAAD in 2008?,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-15,12,Byron Allen Wants to Save the World,The company has also succeeded with court shows such as Supreme Justice with Judge Karen. (Image credit: Allen   Media Group),1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-11,25,"New Bill Would Kill Retrans Regime, Compulsory License    ","A bipartisan pair of legislators have introduced a bill that would eliminate some ""outdated"" regulations including the must carry-retransmission consent regime that broadcasters use to secure payments from MVPDs for their local programming/signals and the compulsory copyright license.",1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-10,34,ESPN Scores NHL Package With Stanley Cup on ABC,"Comcast , which owns part of the Philadelphia Flyers , picked up the rights to the NHL after ESPN decided not to renew its contract in 2005. Games were televised on what was then OLN, which eventually became NBCSN.",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-10,39,Will Amazon Go Deep for NFL&quest;,"From a business POV for us, we get to monetize that  content in an unusual way,"" Bezos said at the ReCode Code Conference in 2016. ""When we win a Golden Globe, it helps us sell more shoes in a very direct way.""",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-09,55,"Kim’s Convenience’, Beloved Canadian Comedy, to End    ","Kim's Convenience has meant so much to our cast, writers, crew, and audiences around the world,” the statement continued. “Despite the restrictions and complications of shooting during the pandemic, season five is our finest season to date. It's been a privilege and a very great pleasure to work with the Kim's family of gifted writers and performers for the last five years. Thank you to our fans for the love and support you've given this show.""",1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-08,61,Dems Press Facebook's Zuckerberg on Insurrection-Targeted Ads,"* ""Does Facebook have dedicated staff to monitor and approve the targeting of advertisements for weapons or military equipment on its platform?",1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-08,65,NAB Faces Down Facebook Et Al. 6 GHz Compromise,"It points out that the FCC rejected the NAB's proposal to forbid unlicensed operations in 80 MHZ of the 1,200 MHZ in the band (as an ENG safe space of sorts) because the commission said concentrating unlicensed operations in fewer channels would increase the likelihood of harmful interference.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-08,72,A Year of Living (Less) Dangerously,"COVID-19 protocols were the same on the TWD set as in all other AMC Studios productions — having an on-site epidemiologist; constantly testing and monitoring crew and actors for the virus; thoroughly cleaning before, during and after shooting; practicing social distancing; and essentially keeping people segmented. But in the six new episodes, the writers and producers crafted narratives that gave them the ability to use two different directors and shoot them in a sequence that kept one unit away from another.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-08,75,"Netflix , 'The Crown' Lead Critics Choice Awards Wins    ","Also Read: Golden Globes:   Netflix Dominates TV Categories with 'The Crown,' 'Queen's Gambit'",1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-04,86,Amazon 'On the Verge' of Taking Over NFL Thursday Night Football’ Exclusively (Report),Amazon might pay as much as $1 billion a year for these sports  video rights.,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-04,90,"NCTA, Others Tell Congress FCC Has 3.45 GHz Auction Wrong    ","In a letter to top House and Senate Democrats and Republicans, the groups, which included NCTA-the Internet & Television Association and individual cable/broadband operators, said they were concerned that the large partial economic areas to be licensed, similar to the FCC's C-band auction, as ""proposed would not foster the kind of robust participation and innovation that made the CBRS auction a success and could also result in tepid investment and build out in rural areas where Americans need broadband more than ever before.""",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-03,94,A+E Upfront: Linear Nets Get New    Content  First,Also Read: A+E Seeks Ways to Connect With Older Consumers,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (3).html,2021-03-01,2021-03-03,97,Google  Ad Decision Draws Feedback,"Industry players were weighing in Wednesday (March 3) on  Google 's announcement that when it phases out third-party cookies, it will not try to come up with another way to identify and track browsing for the purposes of targeted advertising.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
./htmls/Factiva-20240111-0327 (1).html,2021-03-01,2021-03-31,74,"Cable One Launches IPTV Offering in Texas, More Markets to Come    ","Cable One, which  rebranded as Sparklight in 2019 , has long de-emphasized traditional  video service in favor of broadband. In Q4, Cable One’s broadband customers outnumbered its  video subscribers by a more than 3:1 margin, and the company said that more than 97% of its homes passed have access to 1 Gigabit per second speeds",1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (1).html,2021-03-01,2021-03-31,79,FCC to Vote on Foreign Programming Disclosure Rules,Also Read: FCC Sets Deadline for Foreign-Owned   Media Outlet Reports,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0327 (1).html,2021-03-01,2021-03-31,80,"Biden American Jobs Plan Predicts Universal, Affordable Broadband By Decade's End    ","The President’s plan aligns with the LIFT America Act, which I introduced earlier this month with all Energy and Commerce Committee Democrats,"" said Rep. Frank Pallone (D-N.J.), chairman of the House Energy & Commerce Committee. ""Our legislation invests in clean and efficient energy, safe drinking water, expanded access to broadband, Brownfield cleanups, and improving our nation’s health care infrastructure.""",1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
./htmls/Factiva-20240111-0327 (1).html,2021-03-01,2021-03-31,85,"Biden American Jobs Plan Predicts Universal, Affordable Broadband By Decade's End    ","Echoing President John F. Kennedy's promise of a moon landing as the 1960's began, President Joe Biden plans to shoot for the moon in terms of universal broadband access, and as well as his version of Kennedy's ""the other things,"" which include transportation, water, clean energy and access to care.",1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
./htmls/Factiva-20240111-0327 (1).html,2021-03-01,2021-03-31,86,Kids Privacy Advocates Renew FTC Complaint Against    Google,"Google Play is committed to providing a positive and safe environment for children and families,"" the company said in a statement. ""Over the last few years, we’ve taken significant steps including updating our  Google Play Families and Designed for Families programs with more stringent requirements around ads,  content , and personal data and introducing a Kids tab in  Google Play filled with “Teacher-approved” apps to help families find quality apps and games for their kids. We will continue to make the protection of children on our platform a priority.”",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
./htmls/Factiva-20240111-0327 (1).html,2021-03-01,2021-03-30,89,Godzilla vs Kong’ Debuts on HBO Max March 31,HBO Max will premiere Godzilla vs Kong movie on March 31 at the same time the  film debuts in theaters.,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0328.html,2021-03-01,2021-03-03,1,Comcast’s Roberts Hints At Amazon Support for Peacock,"Roberts didn't break down Peacock subscribers but said the service was the second fastest growing brand in 2020, behind  video conferencing app Zoom.",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0328.html,2021-03-01,2021-03-03,4,Roberts: Comcast Has    Hulu  Exit Opportunity in a 'Couple of Years',"Comcast and  Disney reached an agreement in 2019 that gave   Disney full operational control of  Hulu but allows Comcast to exit the partnership in 2024 after an independent fair market valuation with a minimum full equity value of $27.5 billion for the streamer. According to LightShed Partners principal and  media analyst Rich Greenfield,  Hulu could be worth as much as $45 billion, making Comcast’s interest worth $15 billion.",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0328.html,2021-03-01,2021-03-02,8,"FuboTV Hits 548K Subs in Q4, Up 73%    ","Perhaps the most  polarizing   OTT company on Wall Street , fuboTV, reported a 98% jump in fourth quarter revenue, passing the six-figure mark for the first time ever in a quarter to reach $105.1 million.",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0328.html,2021-03-01,2021-03-02,12,Charter’s Rutledge: New    Streaming  Services Haven’t Been Successful From a Linear Perspective Yet’,"Even for Charter Communications, a company that actually  added 56,000   video users in 2020 , it seems like the end days in regard to traditionally bundled linear pay TV.",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0328.html,2021-03-01,2021-03-02,14,T-Mobile Comes to MobiTV’s Rescue,"The company derives its revenue from contracts with its  subscription television customers, T-Mobile, and certain other broadband and cellular service providers, who utilize the company’s IPTV application,” Stevens wrote in her filing.",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
./htmls/Factiva-20240111-0328.html,2021-03-01,2021-03-01,21,1,"Led by its  drama series The Crown -- which swept the Golden Globe awards in the TV  drama category -- the  streaming service garnered wins in six of the 11 television awards during the mostly virtual and often glitchy live event on  NBC hosted by Tina Fey and Amy Poehler. Pop TV was the only other cable, broadcast or  streaming service to garner multiple awards with two for its comedy  series Schitt’s Creek.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0327 (2).html,2021-03-01,2021-03-29,6,ESPN Baseball’s Back With Remote Production,Orlins noted that ESPN has been growing its baseball audience among women and Hispanics.,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (2).html,2021-03-01,2021-03-26,8,RSNs Scramble for    Streaming  Deals as Opening Day Approaches,Also Read: Comcast’s Xfinity Flex Adds MLB.TV,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
./htmls/Factiva-20240111-0327 (2).html,2021-03-01,2021-03-25,23,FTC Launches Rulemaking Authority Group,"Over the years, the FTC’s reluctance to use its rulemaking authority represents a missed opportunity,"" she said in a statement. ""That is why the announcement that the FTC is forming a new group dedicated to competition and consumer protection rulemaking is a welcome development. As Congress considers proposals to increase agency funding, update our antitrust laws, and strengthen consumer privacy, our enforcers must use every tool currently at their disposal to protect competition and consumers. This announcement represents an important step in the right direction.”",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0327 (2).html,2021-03-01,2021-03-24,33,"Weekly Cable Ratings: Fox News, TBS Score In Primetime    ","Fox News averaged 2.2 million viewers in primetime to finish in first place for the week of March 15 to March 21, according to Nielsen. TBS and TNT’s coverage of the tournament -- which returned this year after taking a pandemic-driven hiatus in 2020 -- helped the networks finish in second and fourth place respectively during the week.",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (2).html,2021-03-01,2021-03-23,53,Senate Vetting HR 1 Bill Applying Political Ad Disclosures    Online,"The goal is to rein in  ""dark money."" That is money to influence elections but funneled through nonprofits and shell companies so its source remains obscured.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
./htmls/Factiva-20240111-0327 (2).html,2021-03-01,2021-03-22,62,The Man Who Fell to Earth’ Shifts to Showtime,"The Man Who Fell to Earth, the Alex Kurtzman-Jenny Lumet  series starring Chiwetel Ejiofor, will premiere exclusively on Showtime in 2022.  The project was initially slated for CBS All Access , who relaunched as Paramount Plus. Production begins next month in London.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
./htmls/Factiva-20240111-0327 (2).html,2021-03-01,2021-03-19,68,FCC Asked to Consider Extending Accessibility to    Streaming Video,Advocates for  video accessibility for the deaf and blind communities want the FCC to seriously consider how to apply captioning and audio description* mandates to  video streamers.,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0327 (2).html,2021-03-01,2021-03-19,72,"AMC Upfront: Scripted Hits Reach Fans on Linear, Digital    ","Last year in the upfront there were a lot of moving parts because we weren’t sure what was going to stock because of production challenges around COVID,” said Kim Kelleher, president of commercial revenue and partnerships. “This year we have an abundance to sell.”",1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
./htmls/Factiva-20240111-0327 (2).html,2021-03-01,2021-03-18,75,NFL Signs 11-Year TV Deals With Current Networks and Amazon,Also Read: Will Amazon Go Deep For NFL Football?,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
./htmls/Factiva-20240111-0327 (2).html,2021-03-01,2021-03-18,77,OWN Greenlights Young & Gospel’    Series ; Renews Five Unscripted    Series,"When we expanded our original unscripted programming block to Friday and Saturday nights last fall, viewers showed up in a big way,’” OWN president Tina Perry said. “In response to that success, we are giving our audience more of the shows they love along with the new  series Young & Gospel, which will be a perfect addition to our growing roster.”",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (2).html,2021-03-01,2021-03-18,84,Streaming Video  Subs Top One Billion for First Time,"Likely driven by the stat-at-home, play-at-home pandemic, global  online video service subscriptions topped one bill for the first time, according to a new report from the Motion Picture Association (MPA), which many of its motion pictures having to move to small-screen, over-the-top, debuts last year.",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0327 (2).html,2021-03-01,2021-03-17,88,FCC Opens 3.45 GHz Band for 5G Flexibility,"The FCC has voted unanimously on how to open up a swath of high-value midband spectrum in the 3.45 GHz band--currently used by DOD for key radar applications--for commercial wireless broadband (5G) and, separately, approved application and bidding processes for the auction (auction 110) of that 100 MHz.",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
./htmls/Factiva-20240111-0327 (2).html,2021-03-01,2021-03-16,93,Moffett: Stimulus Could Help Maintain Broadband Boom,"That led to different accountings for customers who failed to pay for an extended period of time. Some operators opted to consider a broadband customer as a customer as long as service was being delivered -- there was no penalty for not paying. And others stop counting a customer who didn’t pay, but considered them a new customer once they made their account hole. Both ways are acceptable, Moffett wrote.",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
./htmls/Factiva-20240111-0326 (3).html,2021-04-01,2021-04-30,81,"Dish’s AWS Deal to Put 5G in the Cloud: Like    Netflix  in a Blockbuster World,’ Ergen Says    ","That estimate has been met with skepticism from the beginning. But on Thursday, Ergen said that the idea of taking network infrastructure into the cloud had been his plan all along.",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0326 (3).html,2021-04-01,2021-04-30,85,"Charter Adds 300,000 Wireless Customers in Q1    ","Both Comcast and Charter had  cautioned investors not to expect the same growth the companies experienced in 2020, when pandemic-fueled stay at home orders drew record broadband growth. Better to compare this year to 2019, they said, and so far, that has proven to be a prudent choice.",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (1).html,2021-04-01,2021-04-12,2,White House Paints Depressing Portrait of U.S. Broadband,"For example, for New York, the White House talks about almost a third of New Yorkers who live where ""there is only one broadband provider"" offering at least ""minimally acceptable speeds."" And even where broadband is available, the White House said, it ""may be too expensive to be within reach."" Then it talks about 13% of New York households without an internet  subscription , though it does not say whether that is because they can't get it or can't afford it or don't want it.",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (1).html,2021-04-01,2021-04-12,3,#SpringTV: A Look Into the Future of Television,"A top ad buyer at one of the world’s largest agencies talks about ensuring that clients get the impressions they’re guaranteed in a changing  media environment. Sweeney will address what needs to happen to speed the shift of budgets from linear to more targetable  video formats, the growth of CTV and the spread of automation.",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
./htmls/Factiva-20240111-0327 (1).html,2021-04-01,2021-04-12,5,It’s Upfront Plus as More Commercials Come to    SVOD,"We created Peacock with the marketer and the consumer at the heart of what we’re doing,” Laura Molen, president of advertising sales and partnerships at NBCU, said. “It’s the best of premium  content combined with our technical prowess.”",1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (1).html,2021-04-01,2021-04-12,7,Operators Brace for Spike in NFL Costs,"The  streaming implications of the new NFL arrangements could be the real wild card. According to reports, CBS, Fox and NBC have the right to simultaneously stream the games with their respective broadcast network, a right CBS held in prior deals with its CBS All Access (now Paramount Plus) service.",1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (1).html,2021-04-01,2021-04-09,17,Starz Aims To Increase Women Directing Episodes of Shows,"As part of its #TakeTheLead initiative, Starz is hosting a  series of monthly Transparency Talks that brings relevant discussions to the forefront with organizations and members of key organizations including the ACLU of Southern California, Producers Guild of America, Writers Guild of America, California  Film Commission and The LatinX House.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0327 (1).html,2021-04-01,2021-04-08,22,OAN    OTT  Launches on Las Vegas OTA,""" OTT and OTA delivery, both free to the consumer without the need for subscriptions or logins, will extend the life of linear channels,"" he said. ""Live  content such as news and sports will have the most relevant longevity on linear platforms...More roll-outs of OAN Plus as an OTA broadcast sub-channel are on the horizon.”",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0327 (1).html,2021-04-01,2021-04-08,25,FCC Seeks Input on Accessibility Rules,"In that same vein, they said the FCC needs to look at audio description outside the top broadcasters and cable networks. For example, descriptions once created for broadcast or cable should persist across platforms, including  streaming services, and be available in non-English languages.",1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
