stage,year,page,article name,length of article,paragraph,2500bott,bottid,singlebott,scarcity,nonuniform progress,performance constraints,user heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content production,data center/storage,internet infra,content distribution,"browsers, apps & smart devices",advertising,end users,external partners,substitutional partners
2.0,2023,None,None,None,"Leadership in Hispanic Television, Cultural Narrative Category: Tony Hernandez, founder of the Immigrant Archive Project, which captures on  video the personal experiences of Hispanic immigrants, and co-founder, president and CEO of Latino Broadcasting Co. — JS",1,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2023,None,None,None,"Responding to the Charter presentation,  Disney offered its view of the negotiations, saying that Charter has refused to enter into a new agreement with us that reflects market-based terms” and that “contrary to [Charter’s] claims, we have offered Charter the most favorable terms on rates, distribution, packaging, advertising and more.”",1,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2012,None,None,None,"The DVR component of the service will offer 10,000 hours of DVR storage space — or more, according to Subramanian. The DVR part of the service will be offered in tiers, so “you can take 1,000 hours and add more space as you go,” he said. ■",1,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5,2012,None,None,None,"Sometimes it's business issues but a lot of times … we don't know the technology as well as we should, and so we need to take our time to explore what the differentkind of security mechanisms,  content protection mechanisms there are. There's sort of a variety of terms, and they can range really from technical to business reasons. ■",1,"1,14",0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0.5,2012,None,None,None,"Regarding its original programming strategy, the  Netflix execs said that “was a strategic experiment,” adding that they are still uncertain about “when or whether we will take it beyond 5% of our large  content spend.” ■",1,"1,16",0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0.0,2012,None,None,None,"In April 2010, when the FCC denied Sky Angel's request for a standstill order to keep  Discovery from taking its programming off the service, the  Media Bureau sent something of a mixed message. It said the FCC's rules appeared to require a transmission path for a distributor to qualify as delivering channels of programming, and that Sky Angel—which delivers a  subscription package of linear and on-de-mand programming over the Internet — had not shown how it did that.",1,"9,11",0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0
1.0,2012,None,None,None,"While acknowledging some kinship to NFL RedZone and DirecTV's Red Zone ad hoc scoring channels, Petitti also said Strike Zone stemmed from wanting to do a standalone version of MLB Tonight when MLB Network was in game coverage.",1,"16,17",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
0.0,2012,None,None,None,"The appeals court also said the U.S. District Court for the Southern District of New York, in granting YouTube summaryjudg-ment protection under the DMCA in June 2010, should have considered “willful blindness.” The DMCA doesn’t mention willful blindness, which in this context would refer to deliberately ignoring evidence of specific infringing activity, but the 2nd Circuit said the standard should apply. YouTube and the other Internet sites relying on the DMCA’s notice-and-takedown process “were operating with the comfort they could do whatever they wanted, and just had to wait for the [takedown] notices to come in,” Parness said. “This ruling….. could throw a lot of those assumptions into doubt.”",1,11,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
1.0,2012,None,None,None,"When WE tv launched its WE tv Sync product halfway through the last season of reality show Braxton Family Values, ratings for the  series rose 21%, said WE tv senior vice president of digital  media and business development Jen Robertson. WE tv Sync mixes a live experience with Twitter, Facebook and  online feeds during the  series ’ linear showings.",1,18,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
0.0,2012,None,None,None,"The second season seems to be when our shows really seem to grab a foothold, and now, coming off this Emmy win, there will be much more interest in the second season than before and, frankly, a lot more interest in the first season. I’m already getting the calls and letters from people requesting DVDs of the first season, to which my answer is, “Subscribe and watch it on-demand.” I don’t think you can put a monetary value on all of the attention the show is getting — it was on all the front pages of the newspapers. We are capitalizing on it, and I think our distributors are smart enough to capitalize on it. It’s a big show for them as well.",1,"9,10",0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
0.0,2012,None,None,None,"Disney : Looking out for the interests of its ABC owned-and-operated television stations,  Disney told the FCC that no matter how an MVPD is defined, if over-the-top providers retransmit signals — and the definition of retransmission is at the heart of the debate over mobile TV provider Aereo (see related story, this page) — TV station signals “and the copyrighted  content they deliver, they must get consent to do so.",1,11,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1.0,2012,None,None,None,"Reif Cohen also was bullish on The Walt  Disney Co.’s recent agreement to license its feature films to  Netflix , beginning in 2016.",1,16,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
0.0,2012,None,None,None,"During the London Olympics, viewers consumed an average of 94.3 minutes of live  content via mobile apps. This consumption was nearly equal to the 111.4 live  streaming minutes consumed on the Web, with 60% of visits to the official London 2012 site coming from mobile users. In all, the London Olympics saw 159.3 million  video streams, compared with 75.5 million streams four years earlier in Beijing.",1,7,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0.0,2012,None,None,None,"Schwartzman also pointed out that the decision was written by the same judge who rejected the FCC’s position in Comcast’s lawsuit related to peer-to-peer file-sharing service BitTorrent, the case that prompted the FCC to codify its network-neutrality rules.",1,11,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2012,None,None,None,Michael Solomon is another person who has spent decades making his living in traditional  media and now hopes to make a big splash in digital  media and  online . The former president of Lorimar-Telepictures and Warner Bros. International Television is launching IPTV service Truli this spring.,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0.0,2012,None,None,None,"Joe Ambeault, director of product management for Verizon, which has also been aggressively expanding its multiplatform delivery and currently offers more than 10,000 titles on its Flex View service, compared the current situation to the earlier debate over HDTV rights. During those negotiations, operators balked at demands from programmers who wanted additional money for the costs of delivering HD.",1,"1,5",0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1.0,2012,None,None,None,"In the fourth quarter,  streaming customers watched more than 2 billion hours of  Netflix streaming video , or approximately 30 hours per member per month on average, according to the company.",1,21,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5,2012,None,None,None,"The sides seem far apart, with  content owners trying to get more power to block sites and protection from liability for potential collateral damage if they misfire or aim too broadly, and Web companies fearing those companies will overreach, and that bills targeted to foreign web sites will spill over to U.S. sites.",1,"11,14",0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0
0.0,2012,None,None,None,Anytime iPhone and Android applications will be available early this year and network officials said additional affiliates will be announced at a later date.,1,"7,9",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0.5,2012,None,None,None,NICKELODEON'S BOLD EXPERIMENT TO OFFER free on iTunes the 20-episode first season of its  drama / mystery  series House of Anubis helped the channel draw 2 million viewers in its second-season debut last week (Jan. 9).,1,"1,16",0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
0.5,2012,None,None,None,"ActiveVideo CEO Jeff Miller said in a statement, “We are delighted to have the world's largest networking-infrastructure provider expanding ActiveVideo's value proposition glob ally and helping our customers deliver uniform viewing experience to their subscribers.”",1,"1,7,15",0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0.0,2012,None,None,None,"Traver recently relocated to Melbourne to take a consulting job for Telstra, the country's largest telco. He's helping Telstra build its  media business as it embarks on a project with the Australian government dubbed the National Broadband Network, which aims to deliver __ber-to-the-home Internet access to 93% of the population by 2021.",1,"1,2",0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1.0,2012,None,None,None,"After  Google released details of its new high-speed test bed, TWC spokesman Justin Venech said, “Kansas City has been a highly competitive market for a long time, and we take all competitors seriously.… We are confident in our ability to compete.” Time Warner Cable, the market's dominant cable operator, offers a top speed of 50 Megabits per second downstream.",1,12,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0.0,2012,None,None,None,"The purchase price, he said, was “on the medium-to-low-side” of recent private-equity acquisitions of U.S. cable companies. And ABB's system upgrades create potential upsides within existing territories: Digital- video penetration is at 19% of homes passed versus 36% for U.S. cable companies overall, he said.",1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2012,None,None,None,"VOD was modeled after the  video rental store business, but apparently they failed to realize that the  video store business was usurped by  Netflix , Redbox and libraries (DVDs), and  Netflix ,  Hulu , Amazon, and Vudu ( streaming ).",1,9,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0.5,2012,None,None,None,"Is that a TV in your pocket? Tablets and smartphones are becoming more popular for watching paid  video content , according to a survey conducted by J.D. Power and Associates — while the number of people viewing  video on computers has dropped.",1,"7,15",0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
0.5,2012,None,None,None,"Zaslav said he was disappointed with the current sluggish pace of rolling out TV Everywhere authenticated  online extensions, but said new services could emerge once the platform is more fully deployed. Networks should be able to offer deeper libraries of shows to consumers, and  Discovery has a 20-year library that could be stored in the cloud and provided directly to the consumer.",1,"6,14",0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
0.5,2012,None,None,None,"I've become a lot busier,” Brodkin said, adding that the length of these new deals and the digital components make negotiations much more complex. “With the NFL rights extension, the agreement was announced in December, but we are still working out details like digital rights, production enhancements and sponsorships.”",1,"11,16",0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0.0,2012,None,None,None,"(RE: “CalPlug 2012: Looking Entirely Differently at Electricity and Set-top Boxes,” March 7): “Interesting, the point about Cablevi-sion's DVR home solution; makes me wonder if recent news of Aereo's  OTT cable solutions being sued by some of the top broadcasters will take into account the energy efficiency and the need for more in-house servers that help to lower consumers’ power consumption and can better manage consumption. In a world with dwindling resources, it's innovative services like Aereo's that may significantly help.” “RYANtech”",1,"1,4",0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0.0,2012,None,None,None,"Separately, Verizon Communications is teaming up with Coinstar's Redbox to develop a would-be  Netflix killer that melds  streaming Internet  video with access to Redbox DVD kiosks.",1,8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0.0,2012,None,None,None,"In my view, efficiencies should not override the depth of what can be learned. In fact, I've never promoted someone solely for being efficient. The traditional large agency business continues to be broken and thus focuses on a set of metrics from the 1960s rather than the metrics of interactive television and other platforms gaining eyeballs and momentum.",1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1.0,2012,None,None,None,"We're attacking [the ratings decline] by continuing to invest in programming and we'll tackle that as the Nielsen sampling evolves over time,” Dauman said. “We don't like it, but we'll deal with it, and it will improve.” ■",1,"16,21",0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
0.5,2012,None,None,None,"TiVo, for example, introduced a device for its MSO customers to provide in-home  streaming to tablets and smart-phones and “sideload” DVR  content to go (see Platforms, page 26). And Motorola Mobility was talking up a “DVR Everywhere” system that would fling recorded  content to devices inside or outside the home, while preserving ad rules (see page 16).",1,"7,15",0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0.5,2012,None,None,None,"It's not about owning anything. It's about accessing ev-erything,” Caraeff said. “We're going through a generational shift, from a generation that values ownership to a generation that values access.”",1,"10,14",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2012,None,None,None,"In areas where  Google 's and Motorola's product lines overlap, such as with digital rights management, Moloney's classic candor shines through: “There are areas of definite agreement, and areas of definite disagreement. That's to be expected. But it's manageable.” ■",1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2012,None,None,None,"Prior to AOL, he was a co-founder and CTO of Viewpoint Corp., a public software company focused on rich- media advertising, advanced 2D/3D and motion-graphics technology development and licensing. Earlier in his career, he worked as director of R&D for Metacre-ations/HSC Software, a “pro-sumer” digital arts tools software firm, and was the president and founder of Intrepid Systems, a high-end printing and publishing solutions company. “Abraham Lincoln extolled that one should never seek recognition, but should always strive to be worthy of it,” he said. “NAMIC is an organization that exemplifies that sentiment by advancing the agenda of diversity in the workplace. I'm gratified to be in such esteemed company and grateful for the recognition.”",1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
0.5,2012,None,None,None,"MCN: That value has extended on the technology side … JS: We are still trying to be the most valuable partner in, for instance, continuing the current business model, right? I mean the whole WatchESPN application is all about making sure that you have to have a pay television  subscription before you get any of our  content on whatever device. We have never given away our  content . We have always been in lockstep with our distributors that you pay us, we'll provide you a lot of value and there is no end-around.",1,"1,20",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1.0,2012,None,None,None,"As TV Everywhere evolves to bring more  content to more platforms and devices, there will need to be a business model that supports the objectives of both distributors and programmers. To do this, an approach is needed that incorporates dual revenue streams and bolsters the value of pay TV subscriptions. It should also enhance cross-promotion, enabling programmers and MVPDs to increase tune-in and deepen engagement with viewers on all platforms. Initiatives such as second-screen interactivity, social TV and commerce can contribute to the authenticated ecosystem.",1,"18,20",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0.0,2012,None,None,None,"If the broadband prowess of SpectrumCo (Comcast, Time Warner Cable, Bright House) and Cox become the subject of hits along the following lines, it could be IAE at work.",1,2,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1.0,2012,None,None,None,"Withthe approval and support from both Sunday Night Football producer Fred Gaudelli and McCarley, Iorio teamedwith two other staffers to create and execute the “SNFAll-Access” social  media strategy, which will begin itsthird year this fall. She also oversaw the partnership be-tweenNBC Sports and the NHL on the 2011 “Winter Clas-sicWatch and Win” Facebook campaign Partnering with theNHL in 2011 on our Winter Classic Watch and Win Face-bookcampaign.",1,"16,18",0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1.0,2012,None,None,None,"Watching the NewFronts this week, I’m really wondering, where are the independent distributors? Why can’t we access this  content through some channel other than one of a small handful of MVPDs? As much as the Web has liberated and empowered independent  content creation, the entertainment industry is trying to stifle any channel but the ones that they own.",1,20,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
0.5,2012,None,None,None,"Eastern Bank has since exclusively selected Comcast to launch a “virtual  video expert project,” which will enable  streaming HD  video between remote banking business representatives and customers.",1,"5,16",0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
0.5,2012,None,None,None,"Zeebox’s app aims to give TV viewers enhanced  content across more than 150 networks in the U.S., pulled from Web sources and social networks and supplied by programmers themselves. Also key: The app can synchronize ads on the second screen with those on TV and let users buy stuff right from their phone or tablet.",1,"7,20",0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0
1.0,2012,None,None,None,"Whereas it used to take Scripps as long as six weeks to process and distribute VOD assets, now it’s been reduced to a few hours, according to Dawson. But Scripps and the industry at large must still develop workflow processes and standards for VOD ads to reach critical mass.",1,20,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
0.0,2012,None,None,None,"Keeping up with tablets is just a cost of doing business for pay TV operators,” McQuivey said. However, “their programming partners still don’t want to accept that, hoping that they can charge extra for the right to stream  content to these devices.”",1,"1,3,7",0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1.0,2012,None,None,None,"If 8K catches on — meaning affordable monitors, sufficient  content and other factors — all systems will have to capable of delivering  content to the digital viewers of the 2020s. In turn, that means more network management to accommodate the scheduled 8K transmissions and the on-demand viewing. That’s where the mighty algorithms for bandwidth allocation will be most needed.",1,"2,5",0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1.0,2016,None,None,None,"These shows have a raw, unfiltered feeling of true access to talent both in front of and behind the camera — and given how central TV is to pop culture this fuels the conversation in such an organic way,” Barnett said. “What's more, it's the most relevant lead out possible to follow a new episode of Orphan Black.” And, she noted, “it's relatively cost effective.”",1,18,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.0,2016,None,None,None,"Nostalgia can be a big driver for remakes of movie and TV hits that have built-in audiences but may be sitting unused in the crowded soup of  subscription VOD platforms. The challenge, of course, is to parlay that nostalgia and bring in the old crowd, as well as new viewers, without it all seeming tacky.",1,18,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0.0,2016,None,None,None,"The new Contour succeeds the first version, which Cox developed in tandem with  Cisco Systems and other partners.",1,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2016,None,None,None,"UBS  media analyst Doug Mitchelson estimates about 17.8 million  Netflix customers in the U.S. (37% of its total base) were at the $7.99 price point. He thinks the $2-per-month increase will be too high for between 3% and 4% of those customers, who will probably cancel service.",1,9,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2016,None,None,None,"It's unlikely that people will take all three [HBO, Showtime and Starz] and  Netflix , and  Hulu ,” Dixon said, noting that Starz was smart to go with an  OTT price that undercuts its competitors.",1,21,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1.0,2016,None,None,None,"CA: Yes. We're going to expand on that. And it's even the millennials with [Ash vs. Evil Dead], Blunt Talk, some of the other things that we're doing. We've got American Gods coming up. Targeting a specific audience makes a lot of sense. It helps you focus your marketing, helps you focus your PR, helps you know what you're doing. Through social  media , through all of these opportunities, put something on that appeals to a demographic group, especially if they are avid users of social  media , especially if they're vocal.",1,18,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
0.0,2016,None,None,None,"Carolyn Bollaci has been named managing director of Innovid's APAC operatioms, responsible for supporting the company's growth throughout Australia, New Zealand, Hong Kong, Japan, Southeast Asia, India and China. She comes from Sizmek, where she was regional VP, ANZ (Australia/New Zealand).",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2016,None,None,None,"The fact that this population, along with current pay-TV subscribers, is a focus means larger networks such as Showtime or Starz see more upside than risk when balancing the opportunity with Amazon with the need to preserve their status within the traditional pay-TV ecosystem. “This feels very incremental to them,” Paull said.",1,21,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
0.0,2016,None,None,None,"As the first comments deadline approached, FCC chairman Tom Wheeler's controversial set-top proposal drew fire from  content creators.",1,11,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
2.0,2016,None,None,None,"RSG  Media offers one analytics engine, the Big Knowledge Platform, that combines and sifts through feeds from 50-some different data streams, from Nielsen daily ratings to Rentrak numbers,  Hulu streams and more.",1,27,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2.0,2016,None,None,None,The largest number of customers wishing to cut the premium cord were those who subscribed to services that had either recently completed or are going through major mergers. Morgan Stanley said the highest intent to disconnect was found in AT'T U-verse TV (50%) and DirecTV (38%) households; telco AT'T and satellite-TV provider DirecTV Group completed their $48.5 billion merger in July.,1,28,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
2.0,2016,None,None,None,"Overall, 40% of the population is multicultural, so what all that means is multicultural is now the new mainstream,” said Tonia O'Connor, chief commercial officer and president of  content distribution for Univision Communications, which also handles distribution duties for four-year-old, male-targeted El Rey Network and young, Hispanic audience-targeted news service Fusion.",1,25,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1.0,2016,None,None,None,"Online streaming service Crackle will also look to get in on the action with the debut of StartUp, starring Adam Brody.",1,17,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1.0,2016,None,None,None,"Prison-themed scripted  series on television have arrested viewers for decades, most recently with the success of  Netflix 's Orange Is the New Black and HBG's The Night Of. Unscripted and documentary shows that take viewers behind bars — from the 1970s documentary Scared Straight and A&E's Beyond Scared Straight to more recent shows, like MSNBC's Lockup — have provide an even more realistic view of the penal system.",1,17,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
0.0,2016,None,None,None,"While Grande has had a higher profile — it has moved to launch 1 Gigabit-per-second service in Austin, Dallas and San Antonio, Texas, three markets where  Google Fiber has expressed interest — RCN has maintained its broadband presence, offering services ranging from 10 Megabits per second to 330 Mbps in its markets.",1,2,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,2016,None,None,None,"In April, Comcast announced its Xfinity TV Partner Program, which would extend a bridge to retail devices and enable subscribers to access their pay TV service, including live TV, VOD and cloud DVR recordings. At the same time, Comcast announced a deal with Roku that will bring its authenticated Xfinity TV partner app to Roku  streaming players and integrated TVs.",1,"13,16",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
0.0,2016,None,None,None,"For now DMR, a private company established in 2010, will market its  SVOD services on its own rather than strike deals with  streaming aggregation services such as Amazon's new  Streaming Partners Program or VRV, a service launching later this year from Ellation.",1,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1.0,2016,None,None,None,"MK: Look, millennials are so curious about the world. I think people often think of millennials as being passive and not engaged, but they are very engaged. They are getting slammed with  content all day, every day on all platforms, so we want to tap into that insatiable curiosity and talk to them in a voice that's authentic and relevant to them about subjects that they really care about.",1,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2016,None,None,None,"Ottawa, Canada-based multiscreen  video app platform company You.i TV has tapped Dan Beer as chief operating officer. He comes from IBM, where he led the performance management software segment and mergers and acquisitions integration.",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1.0,2016,None,None,None,"The Apple TV version, due out in a matter of weeks, will start out as a “stripped down” version of the iOS app that will support eight to 10 apps. A preview of that app integrated access to  content from  Hulu ,  Netflix , HBO Now and Showtime.",1,15,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
2.0,2016,None,None,None,"Adoption of universal Ad-ID is going to be key to scale these things,” he said. “The way data goes into systems is going to start affecting [measurement] from point A to point Z, and everyone needs to be on the same page. We need to standardize, and standardization of that metadata is extremely important.”",1,"27,28",0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1.0,2016,None,None,None,"C Spire confirmed that its current  video platform was developed in partnership with Innovative Systems and its next-generation, app-focused TV product with MobiTV will be delivered into the home via a managed IP connection.",1,13,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
1.0,2016,None,None,None,"And the  media companies and the agencies, the buyers and the sellers, are both saying: “Don't make us rip out any of this legacy ad-serving infrastructure. It's too expensive to do.” They're saying the costs of replacing that are not enough to justify what you guys are offering, so let me leave the technology in place so we can further milk those layers of the infrastructure investment. Those are some of the problems we're trying to solve with  Adobe Primetime TV  Media Management (TVMM).",1,20,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1.0,2016,None,None,None,"Antonellis sat down recently with Next TV contributing editor Chris Tribbey to talk 4K, High Dynamic Range, virtual reality and what everyone in the  content industry should look out for next month at International CES. An edited transcript follows.",1,12,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2016,None,None,None,"In the communications and  media worlds, these forces were kept at bay by legal barriers dating back 100 years. But the Internet has broken down all those barriers and then some, creating a dynamic Internet ecosystem that constantly recreates itself.",1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.0,2016,None,None,None,"David Fellows: A telecommunications industry vet spanning engineering and operations, he's the co-founder and chief technology officer of Layer3 TV, the Denver-based, self-described “next-generation cable operator,” and is also serving as chief scientist of the cable-focused Energy 2020 initiative. Fellows has deep experience in various facets of the telecom and tech sectors, including past key roles at MSOs (Comcast and AT&T Broadband), major suppliers (Scientific Atlanta, now part of  Cisco Systems), telecom (GTE) and as a venture capitalist (Genovation Capital and Pilot House Ventures).",1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.5,2016,None,None,None,"Among some examples, Sling TV buckled under the strain last August during the AMC premiere of Fear the Walking Dead, and last year during the TBS telecast of the NCAA men's basketball tournament's Final Four round due to a rush of signups and the resulting spike in  streaming demand. In June, HBO Now, the premium programmer's standalone  OTT TV service suffered a temporary outage when streamers swamped the system to watch the a new episode from season six of hit  series Game of Thrones.",1,"2,17",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2016,None,None,None,Evolution Digital’s target for eVUE-TV are the smaller tier 2 and 3 MSOs that don’t have the technical and fnancial ability to migrate all of their  video services to I P.,1,2,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1.0,2016,None,None,None,"However, the virtual-reality sector is already percolating with the full range of headsets — from entry-level, practically disposable platforms like  Google Cardboard to new high-end platforms such as the Oculus Rift and HTC Vive. Here’s a snapshot of some VR headsets and viewers that are the market now, and some additional high-end platforms that will start shipping later this year.",1,15,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
1.0,2016,None,None,None,"Content creators are shooting increasingly more  video , and they’re framing strategies around VR and the emerging world of 360-degree  video production during this nascent phase of the market.",1,15,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1.0,2016,None,None,None,"As for Invasion!, it will be interactive to the viewer. “You’ll be a character in the fi lm itself,” Fan said.",1,18,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
0.0,2016,None,None,None,"On the other side is Stanford University law professor Barbara Van Schewick. The key to the issue is whether a zero rating plan has the efect of “picking winners and losers  online ,” she said. The bright-line net neutrality rules are about doing that with technology, via slowing or blocking trafc or by buying a technical advantage for a fee, aka paid prioritization.",1,11,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
0.0,2016,None,None,None,"THE DIGITAL ENTERTAINMENT GROUP launched in 1997 as the DVD  Video Group. Today, it represents nearly 60 companies, a wide-ranging coalition of  content suppliers, distributors, retailers, research fi rms and other stakeholders in the $18 billion home entertainment market. Ron Sanders, chairman of the DEG and also president of worldwide home entertainment distribution at Warner Bros., and Amy Jo Smith, DEG president, spoke with Next TV about the task of reinvigorating the longtime physical-goods segment. They see reason for optimism in electronic sell-through (EST), where revenues are “20 or 30 times” those in the rental and  subscription video - on - demand arenas, by Sanders’ estimate, and in Ultra HD and 4K technology. And while TV networks fret about their  SVOD “frenemies,” Sanders and Smith believe studios and multichannel  video programming distributors have distinct advantages over Netfl ix (not currently a DEG member) and other over-the-top services.",1,"5,9",0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
