scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,technical,demand,paragraph,label,word_count,char_count,number_of_types
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"VP9 Makes a Strong Debut Adding support for the VP9 codec in 2016 was followed by very strong adoption and market interest in VP9 as an alternative to H.264, especially for high volume customers who benefit from the nearly half the data rate at the same quality when compared with H.264.  VP9/DASH implementations sparked the most interest due to strong VP9 browser compatibility (~90%), however some market hesitation still exists when considering the significantly longer encoding times seen with Google’s libvpx encoding engine. ",0.0,85,532,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The shift “allowed us to think about the show novelistically and to chart everything long-term,” Weisberg added. For instance, if an episode was running too long, the creative team could push its last 10 or 15 minutes into the next episode without sacrificing character development.",0.0,45,282,0.1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,"There is strong evidence that consumers welcome ad-supported models if it means access to “free” content. According to the Yankee Group, 40% of 18- to 35-year-olds say they are open to mobile advertising if it subsidized their content options. “Over the next six months you are going to see more and more adsupported services for wireless,” says Johansson. MSNBC is partnering with Action Engine to launch an ad-supported mobile news service, so users can experience MSNBC.com without incurring another subscription fee. ",1.0,82,521,0.4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"AT&T has publicly launched the beta version of a  video portal -- which serves up free TV shows and  movies to any Internet user, and promises even more to U-verse TV customers -- with  content from more than a dozen programming partners.",0.0,45,238,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"With Fight Network and AXS TV, Anthem is vertically integrated and able to distribute and promote its own events and programming. It has been adding  an expanding set of digital and   streaming free, ad-supported  streaming TV (FAST) channels to make its programming more available, especially to younger viewers. “Will we end up having a boxing vertical of  content that will be streamed globally? Yes,” Asper said.",0.0,71,416,0.3
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"This legislation is intended to punish a few companies, but the effects would reverberate across the digital economy, affecting advertisers large and small as well as the American public,"" said Interactive Advertising Bureau CEO David Cohen. ""The unintended consequences would be devastating to one of the most powerful growth engines of the U.S. economy. The market would lose the scale and precision the internet offers, ad costs would rise, and growth opportunities for brands and publishers would disappear. Small businesses and  content creators across the country wouldn’t exist without integrated technologies helping them to attract and retain customers, providing them with products and services.""",0.0,105,706,0.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"""While telecommunications policy will always spur differing views and spark a lively debate, we agree that an NTIA program focused in these ways can play a meaningful and responsible role in 'moving the needle' on broadband adoption and deployment to close the digital divide,"" McSlarrow and Scott wrote.",0.0,48,304,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"When Ryan Murphy came to us with these two spinoffs and the stories for American Sports Story and American Love Story, we immediately jumped at the opportunity,” said John Landgraf, chairman of FX. “What began with American Horror Story has spawned some of the best and most indelible programs of our generation, most notably American Crime Story which created a beautiful partnership between Ryan, Brad, Nina and Brad. Their alchemy and the way in which they construct these stories is done with such care, such clarity and such dimensionality that creates the magnificence that is The People v. O.J. Simpson, The Assassination of Gianni Versace and Impeachment. We can’t wait to see what comes next.”",0.0,115,702,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,The transcoding algorithm is also proprietary; it leverages GPU support and is capable of transcoding multiple video frames in a single GPU cycle. This is achieved by transcoding one large video frame which consists of multiple video frames laid out on a single video pane.,0.0,45,273,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"MIXED MARTIAL ARTS organization UFC will step into the reality competition octagon for a 25th season on April 19, with its competition  series The Ultimate Fighter looking to deliver another knockout season of fisticuffs to fight-starved FS1 viewers.",0.0,39,250,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"On the mixed martial arts front, ESPN+ will stream the UFC’s fight card from Las Vegas, featuring the Jairzinho Rozenstruik-Ciryl Gane heavyweight main event.",0.0,24,158,0.2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"That was the word from Susan Grant, executive vice president, CNN News Services, who called CNN's local TV station affiliates ""the best and most extensive group of local news stations in the country.""",1.0,33,200,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"In a research report March 3, Venkateshwar wrote that after analyzing data from several different sources -- including app downloads, Daily Active Users (DAUs), Monthly Active Users (MAUs) and credit card data -- the short-term picture could be brighter.",0.0,39,254,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The company didn't break out how many people have signed up for  Discovery Plus, but CEO David Zaslav, on the company's earnings call Monday morning said that the ""vast majority"" of the added subscribers were attributable to  Discovery Plus. With nearly 7 million added subscribers, that would nearly double Wall Street expectations for  Discovery Plus.",0.0,58,353,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The group said it will need the monetary muscle to battle ""well-funded corporations like AT&T, Verizon and Comcast [that] have launched a massive campaign to stop the FCC rule and strong arm lawmakers from moving on the net Neutrality bill.""",0.0,40,241,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"As streaming becomes increasingly integrated into business, the need for customized workflows is on the rise. How do you go from simple live video capture to professional-quality produced shots? How do you ensure your produced video reaches every device your audience may be using, and looks its best for each viewer? Whether you’re just dipping a toe into live streaming or you’re looking to smooth out some rough spots in your current approach, choosing proven, industry-leading providers that are tested and verified to work together in an end-to-end workflow can give you peace of mind.",0.0,95,590,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Multi-point transport and transcoding accelerates the sending of video files to multiple locations while simultaneously transcoding to multiple formats and wrappers. This includes frame rate conversion, scaling, and audio channel mapping. This patented process eliminates multiple steps within many different workflows. Brevity saves time by having this all done in one simple and seamless process.",0.0,55,398,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"During TCA press tour, Lucy DeVito said the show touches on the good and bad that goes on in every family household. “That's the thing that our show deals with a lot, that kids and their parents can both be demons to each other, so it goes both ways,” she said. “In my household growing up, there was a lot of love and fun. But, of course, growing up is a tricky situation for every person.”",0.0,76,391,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"As a key theme here at CES last week, it is clearly no longer enough to simply connect everything to the Internet. Those Internet-connected things must also work in concert with a tightly integrated and secure platform that can be managed together, rather than operate within their own technology silos.",0.0,50,303,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Virtual pay TV operator  fuboTV reported a loss of around 75,000 subscribers in the first quarter, while missing on the consensus forecasts of equity analysts with revenue, bringing in $242 million in sales.",0.0,34,207,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"BBDO has worked with HBO for more than 20 years on the network's brand image, said David Lubars, chairman and chief creative officer of BBDO North America. In that time, the companies have collaborated on some of the most talked-about and creative branding campaigns in TV. But HBO wanted something different last year, and they got it from the agency that has been named more than once as “Agency of the Year” by Advertising Age , Adweek and Campaign magazines.",0.0,80,462,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The 2021 Cheltenham Festival was a watershed moment not only for Phenix but for the streaming industry as a whole.It was the first time streaming content was delivered in real time—less than 1/2 second of delay or latency—AND at scale to 500,000 fans/punters concurrently.Cheltenham is the most popular week of horse racing in the U.K.The Festival takes place over four days, and each day has seven races for a total of 28 races.Phenix streamed EVERY race to at least 100,000 concurrent fans in real time, with several topping 300,000 and the highest at nearly 500,000.Perhaps most importantly, it was a seamless experience with NO ",0.0,105,632,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"In these solutions, the mechanisms used to distributejobs between systems are important, especially whendisparate transcoding systems will be used as part of amaster transcoding solution.For instance, while asimple “next job to next available node” paradigm canbe adequate when all of the nodes are based onidentical CPU processing technologies, newer CPUbased systems will often feature improved multicoreprocessor capabilities, special CPU functions that areoptimized for encoding, and faster speeds to thedegree that a newer system should be used to handlethe most complex transcoding output scenarios.",1.0,83,605,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"Yahoo made some intriguing moves in its April 27 presentation, not the least of which was having EDM DJ Steve Aoki nearly bass-blast the walls down at the normally genteel Avery Fisher Hall. The message of the mosh was that music would become even more central to the Yahoo video proposition. Along with off-net staples such as Saturday Night Live, scripted originals like Community and digital magazines focused on lifestyle fare, Yahoo Live is a major priority. The company will bring four major music festivals to the platform, including Electric Daisy Carnival Las Vegas, and is also building in a TV show watercooler site for obsessive fan viewers, as well as a Katie Couric-hosted live news show to enable reaction in real time. Execs rattled off a number of encouraging stats about the live arm, which launched in 2014, and hope it mirrors linear TV.",0.0,118,720,0.3
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Telcos, which had been engines of  video -subscriber growth for more than a decade, began reporting losses for the frst time in the second quarter. AT&T said it lost about 22,000 U-verse TV customers in the most recent quarter, while Verizon Communications saw its growth cool considerably, adding 26,000 FiOS TV customers in the period compared to 100,000 additions in the prior year.",0.0,64,385,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The reasoning, it later turned out, was that Google was in talks to acquire On2’s technology assets and asked the company to hold release of VP8 until it could be let out into the wild under the Google brand. That process took longer than anyone would have liked, and Google failed to get traction in the marketplace with VP8, rebranded as WebM, partly due to the same types of licensing issues it had faulted MPEG LA for with AVC.",0.0,79,431,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"None of those options were projected to generate the revenue return or distribution levels WWE was looking for from operators, WWE chief revenue and marketing of cer Michelle Wilson said.",0.0,30,187,0.1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"ABOUT HAIVISIONHaivision is the leader in live video streaming technologies, providing more than 25,000 organizations globally with video solutions that help them stream broadcast-quality, low-latency video from anywhere. Founded in 2004, Haivision is a profitable, privately held company with headquarters in Montreal and Chicago, and regional offices located throughout the Americas, Europe, and Asia. To help solve the world’s most difficult video streaming challenges, Haivision open sourced its award winning SRT low latency video streaming protocol in 2017 and founded the SRT Alliance, which now has over 300 industry leading companies supporting this new standard. Awarded an Emmy® for Technology and Engineering from the National Academy of Television Arts and Sciences, Haivision is also recognized as one of the most influential companies in video by Streaming Media and one of the fastest growing companies by Deloitte’s Technology Fast 500. Learn more at haivision.com.",0.0,118,720,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"> Watch Together splits the screen up to let users  video chat with family, friends and hangers-on as they watch the same  content together in different locations.",0.0,29,163,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The cable trade group also told the FCC that tower rigging costs could be as much as $8,600, while Widelity put the upper limit at less than half that ($4,000).",0.0,30,160,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"In 1995, Acacia purchased a number of patents related to networked digital media from inventors Paul Yurt and Lee Browne. These patents, as well as patents it has subsequently acquired in this area, have since been bundled into a collection termed the Digital Media Transmission (which it has trademarked as “DMT”) patents. One school ofthought, promoted by Acacia, holds that the DMT patents are central to interrelated system operations. Amid growing public acceptance of that perception, DMT has become Acacia Research Corporation’s primary weapon in attempting to secure dominance in the sector.",1.0,92,599,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"I’m excited to share that we’re combining Showtime and MTV Entertainment Studios into one unified leadership team,” McCarthy said. “Together, these creative powerhouses make some of the biggest hits in TV: from Yellowstone to Yellowjackets, Dexter to The Daily Show, Billions to Beavis and Butt-Head, The Chi to The Challenge, Jersey Shore to Tulsa King, Drag Race to The Department, Love and Hip Hop to Your Honor, plus Emily in Paris, South Park and Mayor of Kingstown. ■",0.0,78,473,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MCN: Industry observers are calling this period the Golden Age of Television because of all the quality scripted  series ofered across multiple platforms. Can the same be said about the reality category? SAS: I think it’s all an ebb and fow. I think,0.0,44,249,0.2
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Lastly, connected televisions and smart phone devices will make significant strides in the quest to give consumers access to video content available on the open Internet. While still lacking an open industry standard that gives consumers true portability for online video across three screens, the new generation of devices promises to fuel further demand for online video and growth for the industry.",2.0,62,401,0.3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,The fee-based “UFC Fight Zone” will offer library fights in their entirety at a suggested retail price of $2.99 per fight with a 24-hour viewing period. Fight Zone will also focus on classic matches featuring fighters competing in upcoming UFC PPV events.,1.0,42,255,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Terms of the retransmission-consent deal for ABC’s owned-and-operated stations were not disclosed, but the accord follows a far-reaching agreement the parties reached last October for continued carriage of ABC Family,  Disney Channel,  Disney XD and the 2012 launch of  Disney Junior. Moreover, that deal covered  online streaming of ESPN, ESPN2, ESPNU and ESPN Buzzer Beater.",0.0,59,376,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"In a win for Big Tech companies, the FCC is proposing to allow them to import and pre-sell 5G devices before the FCC approves them.",0.0,25,131,0.1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Enhanced Movies – More than just streaming, the Microsoft Media Platform through Silverlight Enhanced Movies enables a movie-watching experience that rivals optical disc. Fans can explore a wealth of additional content about the movie, watch the latest trailers, participate in movie-related trivia games, and share clips on their favorite social networks, whether they are using a computer or their Windows Phone 7.",2.0,62,416,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"There’s now a real ease in which we can all catch up with shows,” Barnet added. “I think that serialized shows have the ability to acquire new audiences throughout [a] multi-season run, which adds a vitality to that form.”",0.0,39,222,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Shipments of  streaming media devices (SMDs) surged  in the early days of the pandemic , which in turn affected volumes that would have otherwise emerged in late 2021 and 2022, Kagan said.",0.0,34,188,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"The data comes as the two biggest operatives in the  SVOD market,  Netflix and   Disney Plus , are rushing to get to the market with cheaper ad-based service plans.",0.0,33,164,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WOW offers broadband speeds ranging from 10 Megabits per second to 1 Gigabit per second at prices between $29.99 and $99.99 per month.,0.0,23,134,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"NBC Sports Group — in the fi rst of a three-year, $250 million rights deal for the Premier League — tallied 3.4 million watchers across four matches on NBC Sports Network, a pair on mun2 and a single contest on NBC on Aug. 17-18. That was the most for a Premier League opening weekend in the U.S.",0.0,57,296,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The Comscore Stickiness Index rating reveals which basic cable shows have the highest viewing engagement levels based on several factors. A higher Stickiness Index number indicates more of the audience is tuned in for the duration of the telecast. Please note that this data is not based on finalized ratings, so some slight differences may emerge when ratings are final.",0.0,60,371,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Executive-produced by Tracee Ellis Ross, Michaela angela Davis and Oprah Winfrey ,  the   series looks at the complex culture of Black hair  and Black women’s identity.",0.0,30,168,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"To new media startups: “Here’s the thing—we all think we’re really smart, but we’re not,” says Louderback. “We create a lot of stuff, and we think it’s really good. But the audience is really smart, and you’ve got to listen to them. Some stuff we’ve done and [we] think, ‘Oh we’re brilliant.’ Other stuff, we think that, but we put it out there and say, ‘Oh, we’re so stupid.’ The important thing is to not sit around and tweak and hone and make it the best it can be. If you’ve got a good idea, put together a pilot and get it out there. In the end, it doesn’t matter how smart you think it is—the audience is going to tell you what they like.”",2.0,118,645,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"In Early December, WarnerMedia announced that 4 million users had signed up for the service in the few weeks after it was made available on Amazon Fire TV.",0.0,28,155,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,That pause gave Telletopia a chance to refresh its approach in hopes of getting the FCC to act.,0.0,18,110,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Charter's Spectrum TV app for Roku (Charter Communications),0.0,18,110,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"While Nielsen’s ratings were the currency for the  media business, 605’s mission was to generate the kind of information about television that advertisers were used to getting from  online media to keep ad dollars from leaving TV.",0.0,39,230,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"Every episode from Nat Geo's schedule now has its own Web page, letting viewers dig deeper into shows through games, interviews and show-specific blogs. And, in true Web 2.0 fashion, the revamped site lets users embed a  video player and any  video clip from anywhere on the site.",0.0,50,280,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Analysts have wondered what effect WarnerMedia’s pending merger with  Discovery will have on the rest of the business, and several have speculated that it could force companies like ViacomCBS, Comcast, Fox and  Disney into looking for big deals. On Wednesday, Amazon said it would purchase movie studio MGM for $8.45 billion, a move that most likely wasn’t motivated by the  Discovery deal. But the Amazon/MGM deal is another example of how even large  streaming video providers feel they need more scale.",0.0,85,505,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"SOCIAL MEDIA IS A CENTRAL PART  OF THE LIVE PRODUCTION ECOSYSTEM Social media has become such a huge part of the live viewing experience that commentators or broadcasters will actually boast about a trending hashtag or share some of their favorite relevant posts with the audience, and social media engagement brings with it new economic opportunity.",0.0,57,350,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Xumo is designed to protect cable’s core broadband product and maintain its prominent position on the home screen while gathering all of the rich data that targeted advertisers so crave these days.,0.0,32,197,0.2
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"THE RESULTS Understanding the importance of the customer experience and reputational damage that can occur through social media and other channels, Seven West Media has successfully delivered major marquee events like the Melbourne Cup and 2018 Winter Olympics with no interruptions. As these events increase in popularity and size, across all screens, Touchstream’s StreamCAM solution plays a key role in helping the operations team debug and troubleshoot quality-of-service related performance issues. This ensures a highly-resilient OTT platform that provides the experience Seven West Media’s viewers demand.",0.0,86,612,0.4
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"4. Easily on-boarding and managing  content . While the business argument for integrating  OTT is easy to make, the implementation and management can often prove more challenging. It's not just about incorporating the top  OTT and TV apps into pay TV offerings; it's about creating a way to easily onboard new  content and features well into the future. Today, it is premium  OTT , but tomorrow it will be something new. Operators now have access to open-source technologies that can rapidly introduce new services and support a wide range of TV  content , device independent solutions that can be customized to each their specific environment. Additionally, operators can choose the right solution that will streamline the lifecycle management of the apps so they don't have to worry about every technical requirement change or updating it for every device.",0.0,118,720,0.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"While WWE is on budget with its PPV events for the first six months of the year, Clifford said the company lowered revenue expectations this year due to the economic recession. He would not reveal specific details, though.",0.0,38,222,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"DN: We're about 10 months in. You can buy us on top of your  Hulusubscription or through Apple or Roku and shortly thereafter Android,  Google , and Amazon added us in a similar way as  Hulu , and it's been really working.",0.0,45,222,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Upfronts 2009:  Discovery Highlights Upcoming Slate Including Oprah Network Programming StrategyNew TLC biography of Flight 1549 Capt. Sullenberger also announcedBy David Tanklefsky -- Broadcasting & Cable, 4/2/2009 12:28:04 PM MTRelated: Ford Discovering a Model for Success Upfronts 2009: Complete Coverage from B&C While the full network launch schedule of the Oprah Winfrey Network won't be announced until later this year, OWN CEO Christina Norman says the network's programming will be built around three big ideas having to do with ""living your best life.""Those three categories are ""best life all-stars,"" ""best life experience"" and ""best life inspiration."" The network is slated to launch in early 2010 in the U.S. on what is currently the  Discovery Health Channel.Elsewhere at  Discovery , TLC announced it has secured the rights to Brace for Impact, a biographical documentary about Captain Chelsey Sullenberger, the pilot who famously landed his U.S.",0.0,118,720,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"As life in Siesta Key gives way to high energy in multicultural Miami, we see our cast grow up and greet their adult lives, and the pressures that come with it,” goes the MTV description. “Once big fish in a small pond, we’ll watch these young adults as they become much smaller fish in a far larger pond. New career pressures and aggressive competition will test our cast–and their friendships–in ways they can’t imagine.”",0.0,74,423,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"In the last few years, there has been an effort by the NCTC to help smaller operators that wanted to make the transition to broadband-only or at least broadband-mostly, more smoothly.",0.0,31,183,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Now imagine the same professor has an animated video of the heart that she can show the class. Projected on-screen, the image is orders of magnitude larger than the model, and even the back row can see clearly. This is an example of using video in the classroom that should seem pretty familiar to most educators.",0.0,56,313,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"Movie titles include 20th Century Fox's Jumper , MGM's Rocky , Paramount's Cloverfield , Sony Pictures' Spider-Man and Warner Bros.' 10,000 B.C.  Disney titles available to rent include Pirates of the Caribbean: Dead Man's Chest .",0.0,37,230,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Starting in 2024, the  NWSL will get a regular Friday-night slot on  Prime   Video , which has been adding sports on top of  Thursday Night Football .",0.0,32,150,0.2
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"THE TV INDUSTRY has been struggling to bridge the gap between traditional linear TV and digital channels. On one hand, traditional linear TV has grappled with cross-device viewer-ship, loss of perceived value compared to digital slow-to-measure campaign reporting, and an ongoing battle against the immediacy of digital. There’s also the growing number of cord-cutters that threaten its very existence.",0.0,59,402,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Diversity Streaming Media Europe offers a chance towatch trends through the lens of a geographysmaller than the U.S.but far more diverse—anddivergent—in terms of language and culturalfootprint.From the U.K.and host country Englandto select companies and representatives from keyEuropean Union states, Streaming Media Europeshowcases public TV, premium content, andsocial media upstarts on an equal stage.",2.0,53,404,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"""If the last strike is best remembered for the studios attempting to show they could create programming without writers, this could be the strike where the writers show they can do it without the studios,” said Liman. “We are at a moment of opportunity in television where we have gone from three networks to six, and from a handful of channels to a thousand and YouTube. In that environment, what matters is compelling programming – and compelling programming starts with the writer. Jackson Bites will afford writers the opportunity to create  content that will be seen and enjoyed by audiences with or without the involvement of the television networks.”      ",0.0,112,663,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"And in preparation for this oncoming deluge of demand, it behooves content owners/producers/aggregators to at the very least dip their toes into the water so that when this demand does materialize they can be ready to take full advantage of these exciting new inroads and finally begin to deliver IP content to living rooms across the country.",1.0,57,343,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The reason Keiser uses video SEO to promote the golf college is that in golf, there are a lot of videos—such as instructional videos. The administration realized that videos are valuable assets that can be used to inform potential students about what Keiser has to offer, says Zagnoni. That video effort “has been very successful,” he added.",0.0,57,341,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"That’s important because automatic  content recognition systems promise to dramatically change the delivery of  video to TV, making it possible for broadcasters, networks and  content creators to send more personalized  content and create new revenue from their programming.",0.0,42,274,0.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The last time around, in 2009, the bill got loaded down with other issues, and the deadline expired with no new bill. The draft was said not to address retrans blackouts, so that will likely not sit well with Eshoo, who wants to put an end to them. With TiVo in her district, getting rid of the ban is probably not high on her list, either. Her of ce would not comment on the potential bill.",0.0,76,391,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Sony: Worldwide reach for a press event Every year, Sony’s press conference at the opening of the National Association of Broadcasters (NAB) show in Las Vegas sets the tone for what is the premier venue for professional communication technology. For NAB 2015, Sony’s “Beyond Definition” theme was both captured and demonstrated by the webcast of the presentation using a Sony IP streaming camera to feed video and audio to the Wowza Streaming Cloud service for multiplatform distribution worldwide (wowza.com/wowzasony). Then, throughout NAB 2015, the same solution delivered live interviews from the show f loor to Sony’s global audience. ",0.0,99,640,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Encoding.com is probably the best known cloud-based encoding service. Files can be easily uploaded from a simple browse tool or can be added via a desktop application that includes encoding presets and drag-and-drop upload. The company supports huge numbers of file types for ingest and delivery. The user can control nearly every aspect of the encoding process from bitrate to video dimensions and output to multiple formats from H.264 through MPEG-2. Mobile output is easily configured for iOS devices as well as some Android and BlackBerry devices. Adaptive bitrate encoding is supported for iPad/iPhone at as many bitrates as the customer chooses. After transcoding, the user can have the files delivered to any of the major CDNs, or the files can be delivered via FTP to wherever the user desires. It is interesting to note that the company is the only video encoding service integrated with Rackspace and Amazon Web Services. Encoding.com pricing is monthly or pay as you go, or it can be customized for large-volume transcoding needs.",1.0,118,720,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"The network averaged 3 million viewers in its first three days on air, according to OWN CEO Christina Norman. Through Tuesday, the network is averaging 637,000 prime time viewers, up 81% from channel-berth predecessor  Discovery Health.",0.0,37,236,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"As we go forward, you’re going to see us participating or owning outright most of what we put on the air in terms of our scripted  series ,” he said.",0.0,31,149,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"They’re looking at the 4K UHD ecosystem, and making sure they’re at the forefront, and they’ve provided a lot of incentives for broadcasters to be part of the ecosystem,” he said. “Despite what you see going on in Korea, it looks to me like a technology in need of a business case more than anything else.",0.0,56,305,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Besides tracking health care and other applications, Dzuban also is keen on a new flavor of “convergence” that unites cable’s wireline broadband capabilities with the industry’s fast-growing mobile communications business. Devising ways to unify these networking concepts so that users perceive almost no gap between the two is a focal point for SCTE, which will stage a “Mobility Pavilion” at the upcoming conference. As the two technologies intertwine,  the CableLabs subsidiary is also focused on “operationalizing” the industry’s tech advancements — transferring knowledge and skills throughout member organizations — as a way to achieve competitive superiority.",0.0,97,666,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Channels have to get away from one-size-fits-all  media , said Bonnie Hammer       http://www.multichannel.com/article/CA193222.html     , president of USA Network and Sci Fi Channel. Advertisers want to get involved on the Web so perhaps its time to return to totally sponsored  content as a model, she suggested.      ",0.0,55,320,0.1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Also, unlike a DOCSIS-based infrastructure, the vIP PASS can leverage existing features of the  video -delivery infrastructure, such as overlays, mosaics and ad-insertion, Jones added. “Anything you can do with your  video platform, you can do with IPTV,” he said.",1.0,42,264,1.0
