scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,paragraph,label,bottid,word_count,number_of_types
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"“As more people work from home,” says Lasher, “we’ve added the ability for employees to listen to an audio-only stream. We push slides through a web app that the external audio-stream vendor provides on their external portal.”",1.0,0,37,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Nathanson noted that while he’s lowering his ad forecasts for 2023, he’s not modeling either a full U.S. economic recession or an advertising recession.",1.0,20,24,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Regarding the first issue, there’s a theoretically correct answer, and then there’s how it’s generally done, and they don’t always correspond.The theoretically correct answer is to compare at the resolution at which the video will be viewed.For example, if you knew for certain that the video was going to be watched in a 480p window, you should scale the source and output files to 480p as needed and run your comparisons there.However, few publishers have that degree of certainty, so most scale the encoded files up to the resolution of the source video and compare there.This certainly makes sense for over-the-top (OTT) providers whose videos are almost always watched at full screen, and is a nice compromise position for other publishers.",0.0,0,121,0.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Choosing a Stand-Alone Encoder If you’re looking for a stand-alone encoder, you’re faced with the same software/hardware decision, though the software decision is relatively simple because of the dearth of proven choices other than Adobe’s Flash Media Live Encoder (FMLE), which is free and reasonably functional. Basically, if you want to go software-only and your live streaming service doesn’t offer a desktop encoder, FMLE is the obvious choice. ",0.0,0,69,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Our Test Systems Let’s take a look at the two tested systems and then move to our updated quality and performance tests. As an overview, we tested the fastest system each vendor could provide in a single box. For Elemental, this was the Elemental Server, and our test system was configured with a 2.7 GHz 12-core (24 with HTT) Intel Xeon E5-2697 v2 CPU, with two NVIDIA K10 Tesla GPUs, with 16GB of RAM and running CentOS. Elemental Technologies declined to provide current pricing for the system, though the last time we looked, in May 2012, the system cost $25,950 (go2sm.com/elementalreview).",1.0,0,101,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"As high ROI tactics repeatedly prove, central to retention and acquisition campaigns alike will be a focused, cross-functional team effort around rapid testing and analytics, as well as highly-automated systems capable of agile, real-time change.",2.0,28,35,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Let me get straight to the point. Adding a new codec to your encoding mix, whether it’s HEVC, VP9, or AV1, is expensive, time- consuming, and somewhat risky. Adding per- title encoding to your encoding workflow delivers many of the same benefits, but should be much less expensive, much simpler, and much less risky. While all companies should approach codec changes with some level of trepidation, now is the time to embrace per-title encoding, and it’s never been more widely available.",0.0,0,81,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"Hispanic VOD, HSI and bundles: Library of U-verse  Movies features thousands of hours of free and paid on-demand titles that includes Spanish-language  movies , children's programs and events as well as VOD  content from four Spanish-language networks; there are a variety of options for bundling U-verse TV Spanish-language packages with U-verse internet, U-verse voice and/or AT&T wireless services; offers low-cost international calling plans.",1.0,16,66,0.2
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"Choosing a DRM and Licensing Partner By this point, you probably understand that to choose a DRM technology, first you choose the playback platform, and then you see which DRM or DRMs it supports.To support all the major browsers on computers, you’ll need to support multiple DRMs.In addition, since EME doesn’t yet support 100% of target viewers, any DRM strategy based around EME will have to enable fallback to a plug-in-based DRM, usually either Adobe Access via Flash or PlayReady via Silver light.Complicating this fallback strategy is Adobe’s decision to make Access primarily available only within its own Primetime platform, so if you’re not a Primetime user, you may not be able to offer fallback to Flash.",1.0,0,117,0.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Sponsored Content Sponsored Content Global Media Format Report 2017 Cloud StorageAmazon Maintains Dominance Amazon Web Service’s S3 service continues to be the most popular cloud storage location in 2016 representing 68% of the total source location volume we ingested in 2016 up from 63% in 2015.We continue to see large media and entertainment companies moving mezzanine storage to S3 which fuels the adoption of cloud media processing in the corresponding AWS availability zone.Akamai remained a favorite destination for large media and entertainment companies to deliver transcoded and packaged output.OpenStack’s object based storage, known as SWIFT, seemed to stumble in 2016 dropping from 6% to 3%.The Google Cloud storage offering continues to struggle in the media processing market segment and has yet to break the 1% mark.",1.0,0,126,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"While past experience is no guarantee of future performance, there have been over 1 billion DivX software downloads to date, with over 4.5 million downloads of DivX 10 in one month after launch. HEVC has garnered considerable interest in the early adopter community; a feature that halves disk space requirements on DVRs, computers, tablets and smartphones helped generate enthusiasm for this update, which will result in considerable DivX HEVC content for playback.",0.0,0,72,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"The past year also saw its share of pitfalls and stumbles. Netflix, once the shining king of the streaming entertainment world, will spend 2012 trying to undo self-inflicted damage from a few poorly thought-out changes. And the rise of bandwidth caps by cell carriers threatens to strangle the streaming party just when it’s getting good.",1.0,0,55,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Dayglo Presents and FANS continue to refine this process with the likelihood of a long stretch of distanced and remote production looming ahead, because in their business, literally, the show must go on. “We’re super- psyched” about the new networked setup, Healey says. “It’s less people in the room, and it gives us a lot of control over what we can do, and what we can deliver well.”",1.0,0,68,0.2
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,"(RE: “CalPlug 2012: Looking Entirely Differently at Electricity and Set-top Boxes,” March 7): “Interesting, the point about Cablevi-sion's DVR home solution; makes me wonder if recent news of Aereo's  OTT cable solutions being sued by some of the top broadcasters will take into account the energy efficiency and the need for more in-house servers that help to lower consumers’ power consumption and can better manage consumption. In a world with dwindling resources, it's innovative services like Aereo's that may significantly help.” “RYANtech”",0.0,0,83,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Elemental Conductor management software offers the features and functionality required by pay TV operators for live workflows. New capabilities—such as bulk actions that allow multiple channels to be stopped, started, and edited simultaneously— simplify management of hundreds of channels while ensuring configurations are synchronized. ",1.0,0,45,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,"This is where forensic watermarking becomes a critical tool. The presence of a unique identifier for each piece of  content makes retrieval a lot easier and enables  content owners to easily identify the weak link in their distribution system. The ability to trace illicit redistribution to the original source makes it a very strong piracy deterrent, as  content owners can strongly warn pirates, and even consumers watching an illegal stream, against the legal implications of accessing or sharing copyrighted  content .",1.0,16,85,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Disney chairman and CEO Bob Iger offered some more details about the launch, saying initially the service will offer 10 original  movies , specials and  series exclusively, including the heavily promoted Star Wars universe live-action  series The Mandalorian. Within a year, Iger said, the number of original  movies ,  series and specials will grow to 45, reaching 60 by year five.",0.5,0,66,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"MIXED MARTIAL ARTS organization UFC will step into the reality competition octagon for a 25th season on April 19, with its competition  series The Ultimate Fighter looking to deliver another knockout season of fisticuffs to fight-starved FS1 viewers.",1.0,17,39,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"In its suit, filed in U.S. District Court for the Southern District of New York, A+E said it is the sole and exclusive owner of any and all rights to Live PD, which aired on A&E between 2015 and 2020.",0.0,0,40,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Otherwise, the screencam implementation is certainly usable for a version 1.0 implementation, though it is nothing that will convince Camtasia owners to uninstall. During my testing, I captured and produced a short screencam “first look” of Expression Encoder, which you can view at www.doceo.com/ee3.mp4. For all my whining, the quality was quite good, though I recommend outputting in very high quality H.264 format from Expression Encoder 3 if you’re going to edit further. ",0.0,0,74,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Nadine Krefetz: If you’re targeting people with ads, and they are not really engaging with the ads, that’s a problem.What can you do to get people more engaged?  Jarred Wilichinsky: We work with Innovid and BrightLine to build games for interactive ads.There’s some appetite for that from the buy side, and we have it available.But as much as we want  STREAMINGMEDIA.COM",1.0,0,63,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"When growing viewer demand requires that you add another server, the media server software you’ve chosen should make this job as easy as purchasing another license and another generic server box.",1.0,0,31,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"In August 2010, the 70-employee bank dropped AT&T for Suddenlink, which now provides 60 Mbps via fiber to its main facility in Mount Pleasant, Texas, and 10 Mbps to most other locations.",0.0,2,32,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Overall, MNF viewers were 68% more likely to search for advertised brands and products that viewers on other broadcast and cable programming.",0.0,0,22,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"“Our Properties API is server-side; each new viewer using a platform with Streamroot video delivery technology first pings the Streamroot backend,” he says. Streamroot provides a distributed delivery solution that multisources content using both CDNs and mesh networks to deliver content to meet capacity demands.",0.0,0,45,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,There are likely to be more defections in the wake of the shakeup and reports said that there will be “significant layoffs” at both HBO and Turner as AT&T tries to lower costs.,2.0,28,33,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Bandwidth Optimization: The SDVP, powered by the Zixi Protocol, offers bandwidth efficiency through two crucial mechanisms: null packet compression and video awareness. These capabilities help media organizations reduce their bandwidth consumption and transport stream egress costs on average by 50% while maintaining video quality and producing the pre-encode bitrate post-decode.",0.0,0,50,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"It seems chairman Wheeler has the same problem as President Obama when presented a choice to sacrifice existing industries with proven track records in favor of newer, sexier and techier entrants. Broadcasters, cable and telcos have been on the losing end of many of Wheeler's most significant rules, as opposed to tech. And this has led to criticism of an anti-business — or at least anti-incumbent — bias.",0.0,0,68,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Consumers might have had less need for DVRs when most  streaming programming was available on demand. But as streamers add linear channels, sports and other live events — and other sports rights return to broadcast from regional sports cable networks — the demand for homes to have DVR functionality is rising.",2.0,26,52,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"Stephanie Ruhle, host of The 11th Hour on MSNBC and senior business analyst, NBC News, was the moderator. Ruhle asked the panelists about combating customer churn. Sampath boasted about the low churn rate at Verizon Consumer Group and mentioned how the major streamers seek to work with Verizon to lower customer departure rates.",2.0,28,53,0.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"For Bakish, who took the reins of the Redstone family's floundering  media company a year ago, getting the Charter deal done closed the book on stabilizing the company and ushered in an acceleration phase of implementing his strategy. He ourtlined plans to create  content for new platforms including direct-to-consumer, over-the-top and mobile, expand advanced advertising and grow revenue beyond the traditional  media business. He pointed to potential short-term revenue gains of $200 million and a cost-saving effort that could be worth $100 million in 2018. —Jon Lafayette",1.0,0,90,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kaltura provides the world’s first Open Source Online Video We develop a range of products and services for creating and editing rich media content for web and mobile publishing.,0.0,0,29,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"face of environmental and cost concerns, organizations must find a way to optimize collaboration. Today, the combination of video technology with social media and collaboration tools such as Microsoft SharePoint delivers information to employees – and real business value to the whole enterprise.",1.0,0,43,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"When we were made aware that our ad was placed in this manner, we immediately reached out to CNN to pause our advertising on their network,” Applebee’s said in the statement. “It never should have aired, and we are disappointed in the actions of the network.”",0.0,0,46,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"TNT averaged 2.4 million viewers for the week of May 31 to June 6 to top Fox News’s 1.9 million viewers, said Nielsen. The network was paced by its coverage of the June 3 Phoenix Suns-Los Angeles Lakers Game Six playoffs telecast, which generated 4.5 million viewers, according to Nielsen.",1.0,21,50,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"PlaybackThe playback device’s software puts all of the video packets back together into a cohesive program, and presents it to the viewer.It is also the decision-maker in the tradeoff between visual quality and the network’s ability to consistently deliver the video packets.It makes a decision on what quality level the networks are able to provide each time it requests, or “pulls”, the next video packet, and adjusts accordingly.",0.0,0,68,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"What started as a deal finalized over bites of salmon at a posh Manhattan office could leave AT&T stuck with a big bill — and still hungry — as it tries to effectively meld Time Warner Inc.'s diverse  content assets with its own wireless, satellite-TV and wireline phone assets.",0.0,0,50,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"AMC's Emmy Award-winning  series Better Call Saul will debut its sixth and final season April 18. Bob Odenkirk returns as criminal lawyer Saul Goodman for the 13-episode final season of the Vince Gilligan and Peter Gould-created  series , which is a spinoff of AMC's Breaking Bad.",0.0,0,48,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Producers said the  subscription services are coming to them looking for original unscripted shows.,1.0,17,20,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"Congress is getting creative with its dig once-inspired broadband buildout proposals, including partially funding middle mile buildouts along the electric grid to help bring broadband costs down.",0.0,0,27,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"live streaming should have been difficult, but LiveU made it simple.After that, Turner Sports turned to LiveU for many other projects, and even turned CNN on to the company.",1.0,0,29,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The George Wolfe-directed  film stars  Colman Domingo as the civil rights leader, who, alongside the Rev. Dr. Martin Luther King Jr. Rep. Adam Clayton Powell and Ella Baker, inspired a march toward freedom, according to  Netflix . A staunch supporter of nonviolent protest, the  film chronicles Rustin’s unyielding activism and fight for equality as he challenged authority while never apologizing for who he was, what he believed and who he desired,  Netflix said.",2.0,25,78,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"The broadcaster, which owns 64 network affiliates in 14 markets, told viewers with  DirecTV satellite ,  DirecTV Stream and  U-verse TV subscriptions that they could ""lose"" Tegna stations starting November 30 without DirecTV agreeing to “fair, market-based” terms on broadcast retransmission licensing.",1.0,16,45,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"In support,  Disney Channel last month cut a  series of interstitials featuring several members of the We Are Doc McStuf ns Project & Artemis Medical Society who share their personal stories with viewers to give them a better understanding of a real life doctor’s role.",1.0,18,47,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"The  National Cable & Telecommunications Association , American Cable Association, Time Warner Cable, Comcast and Ca-blevision Systems all argued for excluding OVDs from the MVPD definition, and as a backup plan, telling the FCC it must raise the issue to a commission-level decision, or perhaps a congressional one.",0.5,0,49,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Ramspacher noted that a ton of people — close to 70% of consumers — are  streaming , according to the survey.",0.0,6,22,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"NBC added that the NFL"" may break off satellite rights to be sold only to consumers (typically, very rural) who lack access to the kind of Internet service needed for reliable  streaming . That could be DirecTV, it could be Dish Network, it could be both, and it could be neither.""",0.0,0,52,0.2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Some vendors predict that companies will beginseriously expanding their corporate networks to handlea growing flood of video traffic.Others see 2011 as the year when tablet computers such as the iPadfundamentally change the way executives view businessvideo content.Still others see growth coming from theproliferation of video produced and distributed fromthe employee desktop.,0.0,0,51,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The earlier iterations of Chromecast have provided the primary mechanism for  Google to compete in the low-priced segment of the  streaming gadget market against Roku and Amazon Fire TV.  Google will now refresh that older Chromecast product line with a version that includes the  Google TV OS and remote control components of its newer premium gadget, but at the traditionally lower Chromecast price.",0.0,0,67,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"Twyla Huang-DiSimone is responsible for harnessing the strength of Turner's news brands to develop creative and innovative solutions for advertising partners. She is also responsible for developing brand positioning and a powerful voice in the marketplace for each of Turner's multiplatform news brands: CNN, HLN and Great Big Story. Prior to joining the company in January 2015, Twyla held a number of leadership positions at both established and startup  media companies, such as Advance Publications, Style Coalition, Condé Nast Digital and XO Group.",0.5,0,84,0.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Netflix added about 2.2 million paid new subscribers in Q3, less than one-third of the 6.8 million it added in Q3 2019 and just below the 2.5 million it had projected. The decline came after two straight quarters of record subscriber growth — 15.1 million additions in Q1 and 10.7 million in Q2 — fueled by the pandemic.  Netflix had warned that the second half of the year would see slowing growth: Its fourth-quarter target is 6 million additions, lower than the 8.8 million added in Q4 2019, but enough to push the company past the 200 million subscriber milestone to 201.5 million global paying customers.",2.0,28,107,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"WHEN MARK LAZARUS WAS TAPPED AS CHAIRMAN of NBC Broadcasting & Sports last September, NBC Sports Group had just wrapped up its coverage of the 2016 Summer Olympics in Rio de Janeiro as its most economically successful games ever. NBC's multiplatform, multi-network coverage generated profits of $250 million, with 78% of U.S. TV homes tuning in for coverage. NBC's Rio  content delivered an average of 27.5 million viewers, the second-highest average audience on record for any non-domestic Summer Games.",0.0,0,80,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Apple remains open to alternative sources of legal authority, but only if they provide for strong, enforceable and legally sustainable protections, like those in place today,” the company said, according to a copy of the filing, billed as its first FCC filing in the proceeding.",0.0,11,45,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"We're in this together,” he called out. “I sold my soul to advertising.” — Jon Lafayette",1.0,20,20,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Nexstar Media Group said it extended its distribution deal with ReachTV to include the CW Network’s sports programming and cable news channel NewsNation.,1.0,0,23,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"This research illustrates the inherent potential of addressable TV as a powerful tool for targeted communication with previously hard-to-reach audience segments,“ Kristian Claxton, managing partner, innovation and strategy at Finecast, GroupM Nexus’ addressable unit, said. “The seamless integration of such capabilities with the storytelling possibilities and brand protection mechanisms inherent in broadcast TV is well demonstrated.”",1.0,15,56,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"If I need to incorporate a person over Skype, or maybe several laptop feeds, I’ll use Switcher Studio. If I know I’ll need to play back several videos with no way of previewing the audio and not enough time to process them all to have the same audio level, I’ll choose Live:Air Action for the internal audio mixer.",1.0,0,58,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"A bipartisan pair of legislators have introduced a bill that would eliminate some ""outdated"" regulations including the must carry-retransmission consent regime that broadcasters use to secure payments from MVPDs for their local programming/signals and the compulsory copyright license.",1.0,16,38,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,The headline on one of his many June 9 filings looked oddly familiar: “CFA Brands Spec-trumCo Deal End of ‘96 Act's Competitive Promise.”,0.0,8,23,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Globally, video continued to be the largest driver of bandwidth demand, both from content providers and consumer broadband users alike. As broadband speeds continue to increase and fiber-to-the-home (FTTH) deployments become more ubiquitous in North America, video will continue to fuel this growth, and the explosion of high definition (HD) video will be the icing on the cake. Peer-to-peer (P2P) traffic has shrunk tremendously from what we saw between 2005 and 2007, as the quality and increase in availability of online media has met the demands of viewers",1.0,0,88,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Every month, FAST channels are attracting tens of millions of viewers due to the plethora of high-quality programming including  content like local news, niche sports, themed  movies , enthusiast TV shows, and more,”  Marcien Jenckes, president of Xumo and managing director of Comcast Advertising , said. “The results of this research highlight how the advertising industry is responding to FAST, and their increasing interest in its monetization potential.”",2.0,29,71,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"MAD wants the FCC to conduct an evidentiary hearing into Fox’s conduct, which would then implicate its ability to hold licenses for any of the stations if the FCC found that Fox Corp. lacked the standing to own WTFX.",0.0,11,39,0.2
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Consider the fact that a large number of live streaming viewers will consume a single live event across at least two devices—whether sitting in the comfort of their living room, watching the big game on a smart TV, while also interacting with “watch party” friends on a second screen, or just watching part of the event on a mobile device while in transit between work and home—and it’s easy to see that live streaming workflows are much more complex than they were even four or five years ago.",1.0,0,88,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Pricing is still important: More than half of survey respondents (55%) said that price increases would be the primary reason to cancel an  SVOD service and nearly half (46%) said the same for their cable  subscription . Quality of service also was a top priority, as 43% said rebuffering was their primary frustration, with 66% said they stop watching a  video after two rebuffers and 60% claiming they would be more likely to watch a live sporting event  online if it was guaranteed there would be no viewing delays.",1.0,18,93,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SRT solves the latency challenges of live video such as packet loss, jitter, and bandwidth limitations that continue to be a problem when streaming live content over the internet. SRT provides a secure and reliable solution for low latency video transport and includes: ",0.0,0,44,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Programmers have been embracing advanced advertising as a way to boost revenues and compete against the digital giants including  Google and Facebook.,1.0,20,23,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"In order to achieve that level of quality, video publishers must build or acquire tools that enable the tracking and dynamic optimization of video streams. Put another way, an internet video service that is to have any hope of achieving broadcast quality requires holistic service monitoring, coupled with active network management, to counteract the challenges of internet congestion and micro-outages. Because every person receives a unique content delivery experience over the internet, both the monitoring and the proactive adjustments must be based not on server load or system diagnostics, but rather on the actual experience being received by the consumer—meaning that only real user measurements (RUM) can provide the intelligence needed to understand the quality of experience.",1.0,0,117,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"I had an old boss who used to say to me that the consumer and the industry aren't always aligned, but that the consumer tends to win,” Goncalves added. “Consumers are voting for choice and I think we are seeing the industry meet the consumer where they are, which is refreshing and encouraging.”",1.0,18,53,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Also Read: ESPN Finishes NBA Playoffs Coverage on High Note,1.0,21,20,0.1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"He also reiterated that Roku has no plans to develop its own  content services, viewing this is a way to differentiate against  streaming rivals such as  Google (Android TV and Chromecast), Amazon (Fire TV) and Apple TV.",1.0,15,40,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Two other concepts to understand are static packaging and dynamic packaging.With static packaging, you create the encoding ladder and necessary packaging and upload all of the files to the origin server for distribution.With dynamic packaging, you create your encoding ladder, upload files to the origin server, and use servers like the Wowza Streaming Engine and Softvelum Nimble Streamer to package the content in real time as needed to match the ABR technology that’s compatible with the viewers.Interestingly, the Bitmovin report tells us that 37.6% of respondents used dynamic packaging.To go dynamic, you need an encoder but not a packager.AME would again be fine; just encode to multiple outputs and upload the files to your origin server, where the dynamic packager can do the rest.",1.0,0,124,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"The largest group of satisfied customers – at 67% – are consumers who bought a VR headset that works with a smartphone. Such products range from an inexpensive  Google Cardboard viewer to higher-end products such as the Oculus-powered  Samsung Gear VR or  Google Daydream View, which works with a subset of Android-based smartphones.",1.0,15,56,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,"Expanding a Brand, Connecting the World The Mangosteen Fashion Show was committed to connecting its vast international community, including countries like Singapore and Russia. Elena was looking for a versatile live streaming solution to bring a high-quality, “realtime presence” video experience to all those unable to attend the real-life event. Being a brand specialist, Elena understood the importance of exposure to new audiences as well as establishing a strong web-presence to help build and expand her creative brand. By creating a dynamic and professionalquality live video stream, Elena was hoping to highlight the high-end nature and exclusivity of the show, while at the same time share this amazing experience with a larger audience.",1.0,0,113,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Interlaced delivery makes absolutely no sense for streaming, as it is essentially a doubling of frames over the typical progressive frame rate.",0.0,0,22,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"NCTA had issues with Sohn's offer to  recuse from Locast-related issues , suggesting she either needed to recuse herself from other issues she has advocated for--like net neutrality rules, which NCTA opposes--or not recuse from any of them.",0.0,0,39,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“Finding a scalable solution with Haivision has given us new options in how we produce our major shows, leading us to streamline production and achieve operational efficiency,” said Mitch Rosenthal, senior manager of broadcast operations, Riot Games. “We now have the capacity to do myriad different tasks with the same device, which has given us way more flexibility than we’ve had in the past.”",1.0,0,64,0.1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Do you remember the old dot-com days when the conventional wisdom was that brick and mortar businesses would collapse at the hands (or keyboards) of the e-business start-ups? Instead what happened was successful businesses embraced the internet to enhance their workflows and entirely new business models emerged enabled by the web.,0.0,0,51,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"A&E Network said it will launch Court Night Live, a new  series from Big Fish Entertainment that gives viewers a chance to weigh in on the cases being decided, on August 10 at 8 p.m. ET/PT.",0.0,0,37,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"Better and more up-to-date information can come from harmonizing existing data sets about internet access, updated whenever a given map has new information. Private sector entities, think tanks, other federal agencies, and states themselves have spent years mapping digital connectivity. Blending those maps together will yield a more accurate picture of America’s digital divide than the FCC’s go-it-alone effort.",0.0,0,59,0.2
