stage,index,path,year-month,date,article_idx,article_title,article_length,paragraph,check,2500Bott,singlebott,Bottid,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,bott_list
2.0,125446,./htmls/Factiva-20240111-0340 (1).html,2019 August,2019-08-19 00:00:00,46,ViacomCBS Remarriage Fails to Impress Investors; Analysts still skeptical on what union will bring to the broadcaster,24,"CBS acting CEO Joe Ianniello — who will become chairman and CEO of CBS once the merger closes — said on a call with analysts he saw “tremendous” opportunity in squeezing out higher retrans and affiliate fees as a result of the combination. He brought home the concept by revealing that the combined company accounts for 22% of total TV viewership, but just 11% of the revenue.",0,1,1,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,125486,./htmls/Factiva-20240111-0340 (1).html,2019 August,2019-08-19 00:00:00,49,Altice USA  Floats Price for Life’ Offer,7,"Altice USA said the “Price for Life” packages help solve one of the biggest problems of promotional periods: the sticker shock a consumer feels when that period rolls off. That traditionally leads to heavy churn, but with no contract and no pressure, customers stay longer. Eventually, usually around the two-year mark, customers will find that they want higher internet speeds and upgrade to larger packages.",0,1,1,28,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0
1.0,125606,./htmls/Factiva-20240111-0340 (1).html,2019 August,2019-08-05 00:00:00,56,Back In the Zone; Former ESPN chief John Skipper is making waves again at digital upstart DAZN,61,"CBS acting CEO Joe Ianniello — who will become chairman and CEO of CBS once the merger closes — said on a call with analysts he saw “tremendous” opportunity in squeezing out higher retrans and affiliate fees as a result of the combination. He brought home the concept by revealing that the combined company accounts for 22% of total TV viewership, but just 11% of the revenue.",0,1,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,125646,./htmls/Factiva-20240111-0340 (1).html,2019 August,2019-08-05 00:00:00,56,Back In the Zone; Former ESPN chief John Skipper is making waves again at digital upstart DAZN,61,"Altice USA said the “Price for Life” packages help solve one of the biggest problems of promotional periods: the sticker shock a consumer feels when that period rolls off. That traditionally leads to heavy churn, but with no contract and no pressure, customers stay longer. Eventually, usually around the two-year mark, customers will find that they want higher internet speeds and upgrade to larger packages.",0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1.0,125686,./htmls/Factiva-20240111-0340 (1).html,2019 August,2019-08-05 00:00:00,59,"For MSOs, More, Deeper Fiber Is Inevitable; Cable's broadband dominance will require more capacity    ",18,"But emerging residential applications may start to strain DOCSIS as well. “Look at cloud-connected security cameras,” McCowan stated. “If you have large numbers of subscribers in a neighborhood that start stream one, two and three cameras at 4 Mbps, it can take asymmetric services to its needs. Symmetric bandwidth becomes a necessity.”",0,1,1,14,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0
1.0,124371,./htmls/Factiva-20240111-0340 (1).html,2019 September,2019-09-30 00:00:00,1,Stickiest Shows; Top 20 cable programs ranked by viewer engagement,24,"The Comscore Stickiness Index rating reveals which basic cable shows have the highest viewing engagement levels based on several factors. A higher Stickiness Index number indicates more of the audience is tuned in for the duration of the telecast. Please note that this data is not based on finalized ratings, so some slight differences may emerge when ratings are final.",0,1,1,21,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.0
1.0,124451,./htmls/Factiva-20240111-0340 (1).html,2019 September,2019-09-16 00:00:00,7,Model Behavior;    Altice USA  turns the U.S. cable model on its ear with a distinct European focus,96,"Analysts, many of whom highly doubted Altice’s ability to survive in the cutthroat U.S. cable business, are now singing the company’s praises.",0,1,1,13,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0
1.0,124731,./htmls/Factiva-20240111-0340 (1).html,2019 September,2019-09-16 00:00:00,16,Heady Days for TV’s Diverse Auteurs; Creators of color reap benefits from entertainment’s platform proliferation,16,"Dee Harris-Lawrence (showrunner, OWN  drama series David Makes Man): What is great right now is there’s so much opportunity. When I started you only had the broadcast networks, but today you can  film your story on your phone and post it for all to see. It’s such a great time to be able to not have any hindrances keeping you from telling your story. As long as you have a story to tell, it’s a great time to be in the industry.",0,1,1,17,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0
2.0,124771,./htmls/Factiva-20240111-0340 (1).html,2019 September,2019-09-16 00:00:00,18,VOICES; Picture This | R. Thomas Umstead,7,MCN: You are the first African-American to serve as a regular host on TCM. What’s the significance of that fact at this point in time?,0,1,1,25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,124851,./htmls/Factiva-20240111-0340 (1).html,2019 September,2019-09-09 00:00:00,21,"Measuring the Measurers; Niche audience-measurement companies aim to give advertisers, programmers a fuller picture of who’s watching    ",92,"Tunity takes a different approach. By downloading a free app on a phone, consumers can hear the audio from a set outside of the house — they are usually muted as to not disturb other patrons — by scanning a set with their device’s built-in camera. Consumers reveal some basic age, sex and demographic data to download the app, and the Tunity app takes that information and combines it with location data.",0,1,1,27,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0.0
0.0,124931,./htmls/Factiva-20240111-0340 (1).html,2019 September,2019-09-09 00:00:00,23,Setting the Record Straight On American Innovation; Regulatory moves shouldn’t punish tech firms for their success,22,This doesn’t mean any company should get a free pass. My association has a 45-year history of supporting government action against companies that have violated competition laws. But dismantling companies because they are successful and resigning our strategic position in technological innovation to competitors overseas is not a plan for the economy.,0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
0.0,230603,./htmls/Factiva-20240111-0340.html,2019 September,2019-09-30 00:00:00,95,"Why the 10G Push Is Stuck in Neutral; New technologies, shifting standards leave cable operators reluctant to put the pedal to the metal    ",40,"Cable's counter to the wireless business's all-encompassing 5G hype bonanza, 10G actually incorporates many different technologies, all aiming to extend hybrid fiber coaxial (HFC) networks beyond speeds of 10 Gigabits per second and into lifespans stretching out another two or three decades.",0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0
1.0,230643,./htmls/Factiva-20240111-0340.html,2019 September,2019-09-30 00:00:00,96,"Enjoying the View from Emmy Heights; Nat Geo's Courteney Monroe basks in Free Solo’ wins, touts slate    ",30,"Another surprise: National Geographic finished fourth among all cable, broadcast and  streaming services with eight Emmy statuettes, and first among all basic cable networks, outperforming the likes of FX and VH1 (adding in Primetime and Creative Arts awards).",0,1,1,23,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
2.0,200639,./htmls/Factiva-20240111-0337.html,2020-01-01 00:00:00,2020-01-27 00:00:00,4,Footing the Bill; Pay TV looks to bill simplification as customer-service advantage,44,"As the pay TV business moves through its latest evolution, the product emphasis is primarily on speed and choice. But as  subscription TV service gets more complicated — Verizon Communications's Fios Mix & Match offering is the latest step toward the Holy Grail of a la carte programming — so, too, do the more mundane aspects of the business, like how to collect payment for the myriad  content opportunities presented to consumers.",0,1,1,26,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,200839,./htmls/Factiva-20240111-0337.html,2020-01-01 00:00:00,2020-01-27 00:00:00,12,"TRADITIONAL TV BORROWS FROM    STREAMING  FRENEMIES; Call it the Net’ effect: Cable, broadcast contemplate more bingeable    content     ",35,"Actors are interested in shorter orders,” King said. “The broadcast networks have to be open to that.”",0,1,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,200999,./htmls/Factiva-20240111-0337.html,2020-01-01 00:00:00,2020-01-06 00:00:00,24,"The New Normal:    Streaming  Takes Center Stage; Faced with new    video  consumption and delivery habits, the TV industry embraces different strategies and business models    ",43,"We are really focused on the rapidly changing needs of the consumer and the real abundance of new  content , programming, services and apps,” Rebecca Heap, senior VP of  video and entertainment at Comcast, said. “We believe we can really play a huge role [in bringing together the consumer and all the available  content ] to create a great consumer experience in a much more challenging  content environment.”",0,1,1,18,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,201039,./htmls/Factiva-20240111-0337.html,2020-01-01 00:00:00,2020-01-06 00:00:00,25,"New Strategies, Old Problems; The shifting    streaming  landscape highlights the importance of familiar issues like churn, bundling and the need to sell ads to finance    content     ",35,"I had an old boss who used to say to me that the consumer and the industry aren't always aligned, but that the consumer tends to win,” Goncalves added. “Consumers are voting for choice and I think we are seeing the industry meet the consumer where they are, which is refreshing and encouraging.”",0,1,1,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,201079,./htmls/Factiva-20240111-0337.html,2020-01-01 00:00:00,2020-01-06 00:00:00,27,"5 Things to Watch at CES 2020; While next-gen network hype ruled 2019, this year we'll see some actual devices    ",27,"Compared to 5G, the buzz was pretty mellow last year for the new WiFi 6 standard, or the sixth iteration of 802.11 WiFi.",0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,201159,./htmls/Factiva-20240111-0337.html,2020-01-01 00:00:00,2020-01-06 00:00:00,31,"Good News for Digital News; Survey finds audiences flocking to apps offering objective, fact-based reporting and live streams of breaking news    ",16,"NBC News executive VP of digital Chris Berend agreed. A focus on nonpartisan news and facts has fueled both growth and engagement for the division's NBC News Now app, which launched in June 2019.",0,1,1,7,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0.0
0.0,287833,./htmls/Factiva-20240111-0336.html,2020-03-01 00:00:00,2020-03-23 00:00:00,7,ISP Coronavirus Efforts Can't Bridge Political Gap; Regulatory status colors response to offers of help,18,"Internet-service provider efforts to help close the digital divide and homework gap in the face of a pandemic that will require a new, remote normal have not closed the Washington, D.C., political divide over the treatment of deregulated ISPs.",0,1,0,"2,11",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,288433,./htmls/Factiva-20240111-0336.html,2020-03-01 00:00:00,2020-03-23 00:00:00,10,Women to Watch; Emerging executives to keep an eye on,84,"WHY WE’RE WATCHING: Danielle Mullin leads all marketing campaigns and strategic brand development for Crown  Media 's portfolio of businesses, including Hallmark Channel, Hallmark  Movies & Mysteries and Hallmark  Drama ;  subscription VOD service Hallmark  Movies Now; Hallmark Publishing and the podcast Hallmark Channels Bubbly Sesh. Since joining the company in 2017, Mullin has delivered compelling, high-impact campaigns and was quickly elevated from VP, consumer marketing to senior VP, marketing. Mullin joined Crown  Media from WGN America and was VP of marketing for Freeform. She earned a master's degree in creative writing from Emerson College and a bachelor of arts in English and psychology from Boston College.",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,288513,./htmls/Factiva-20240111-0336.html,2020-03-01 00:00:00,2020-03-23 00:00:00,12,"Tina Perry; President, OWN: Oprah Winfrey Network    ",21,"OWN specifically seeks out African-American creators such as Ava DuVernay (Cherish the Day), Tyler Perry (The Haves and the Have Nots) and Tarell Alvin McCraney (David Makes Man). “Working with Tina Perry is like working with a generous and beautiful mind,” McCraney said. “I can't think of a better person who deserves this recognition.”",0,1,1,25,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0
0.0,288953,./htmls/Factiva-20240111-0336.html,2020-03-01 00:00:00,2020-03-23 00:00:00,36,"THEATRICAL    MOVIES  HEAD TO VOD EARLY; With cinemas closed, day-and-date distribution arrives    ",15,"Rather than delaying these films or releasing them into a challenged distribution landscape, we wanted to provide an option for people to view these titles in the home that is both accessible and affordable,” said NBCU CEO Jeff Shell, in a statement.",0,1,1,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,289153,./htmls/Factiva-20240111-0336.html,2020-03-01 00:00:00,2020-03-09 00:00:00,47,"AT&T TV Launch Grounds DirecTV; Telco's new hybrid service displaces satellite, U-verse TV and vMVPD platforms    ",20,"That leaves DirecTV, which has seen a base of more than 21 million subscribers whittle away to just more than 16 million as of the end of the fourth quarter. DirecTV also recently saw the departure of senior VP and chief  content officer Dan York, culminating a  series of top-level executive departures for the satellite-TV service that began when former DirecTV CEO Mike White left its El Segundo, California, headquarters when AT&T closed its $50 billion acquisition in summer 2015. Now, AT&T isn't even branding its flagship pay TV service with the DirecTV name anymore.",0,1,1,28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,289353,./htmls/Factiva-20240111-0336.html,2020-03-01 00:00:00,2020-03-09 00:00:00,57,"Small Cable Firms Targeting Advanced Ads; WOW seeks revenue boost aided by Viamedia, NCTC    ",20,"Earlier this year, the NCTC announced a deal with Imagine Communications that lets midsized and small operators opt into AdKey, a cloud-based service that inserts ads into IP-based  video streams. That will let them tap into the fast-growing  OTT and connected TV space.",0,1,0,"14,15",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0
2.0,37748,./htmls/Factiva-20240111-0333.html,2020-11-01 00:00:00,2020-11-23 00:00:00,19,Netflix  Gets the Chills,31,"Netflix added about 2.2 million paid new subscribers in Q3, less than one-third of the 6.8 million it added in Q3 2019 and just below the 2.5 million it had projected. The decline came after two straight quarters of record subscriber growth — 15.1 million additions in Q1 and 10.7 million in Q2 — fueled by the pandemic.  Netflix had warned that the second half of the year would see slowing growth: Its fourth-quarter target is 6 million additions, lower than the 8.8 million added in Q4 2019, but enough to push the company past the 200 million subscriber milestone to 201.5 million global paying customers.",0,1,1,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,37828,./htmls/Factiva-20240111-0333.html,2020-11-01 00:00:00,2020-11-23 00:00:00,23,"Fates & Fortunes: Nov. 23, 2020    ",36,"Hilary Silverboard has joined Crown  Media Family Networks as senior VP, brand strategy. She comes from Public Broadcasting Atlanta, where she was chief marketing and development officer.",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,38148,./htmls/Factiva-20240111-0333.html,2020-11-01 00:00:00,2020-11-19 00:00:00,45,Nick at Nite Stays Friends with 'Friends' in New Deal,12,The Friends move illustrates that while  AT&T spent big bucks to put Friends on its  streaming platform HBO Max--and take it away from rival  Netflix --it prefers getting income from cable syndication to being the exclusive outlet for the popular show.,0,1,1,28,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
1.0,38388,./htmls/Factiva-20240111-0333.html,2020-11-01 00:00:00,2020-11-17 00:00:00,68,Verizon Debuts Second Generation Stream TV Device,24,"Wireless giant's Android TV-based connected TV box now supports  Netflix , a glaring omission when first introduced a year ago",0,1,1,15,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.0
1.0,38668,./htmls/Factiva-20240111-0333.html,2020-11-01 00:00:00,2020-11-12 00:00:00,94,"Cowboy Channel Sets Broadcast, Stream from National Finals Rodeo    ",9,"The Cowboy Channel, Professional Rodeo Cowboys Association and Rural  Media Group announced earlier this year a multi-year agreement, which had the NFR move to The Cowboy Channel and RFD-TV beginning in 2020.",0,1,1,16,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
0.0,38708,./htmls/Factiva-20240111-0333.html,2020-11-01 00:00:00,2020-11-11 00:00:00,98,NAB Seeks Licensed Status for Multicast Channels,14,NAB also wanted the FCC to rule that a station moving to ATSC 3.0 can strike a deal with a hosting station to air its multicast streams in 1.0 regardless of whether the originating station delivers those multicast channels in 3.0.,0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
1.0,71670,./htmls/Factiva-20240111-0331 (1).html,2020-11-01 00:00:00,2020-11-30 00:00:00,83,Amazon Gets Exclusive for NFL’s Dec. 26 49ers-vs.-Cardinals Game,10,Amazon has been using its Twitch live- streaming platform to stream live sporting events.,0,1,0,"17,18",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0.0
1.0,71790,./htmls/Factiva-20240111-0331 (1).html,2020-11-01 00:00:00,2020-11-25 00:00:00,97,Stingray Group Reaches Distribution Deals for Ad-Supported Music Channels,5,"U.S. Distributors receiving the ad-supported music channels include Comcast Xfinity, DistroTV, Freebie TV, Freecast, MX Player, Peacock, Redbox,  Samsung TV Plus, STIRR, and Vizio Watch Free (US). These distribution agreements grow Stingray’s potential reach by over 200 million viewers, said the company.",0,1,1,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0
0.0,202635,./htmls/Factiva-20240111-0333 (1).html,2020-11-01 00:00:00,2020-11-09 00:00:00,23,Blue Ripple' Would Make Regulatory Waves,0,"There were razor-thin races still being contested, with more potential twists possible at press time. But on the assumption that the late, urban-centric counties secured a victory for former Vice President Joe Biden that can’t be overturned by President Donald Trump’s lawyers or reversed through recounts — and if the FCC does shift to Democratic leadership — then cable, broadband and broadcast players face the potential return of a number of regulations, including network neutrality rules and an end to the FCC’s push to deregulate broadcast ownership.",0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,202795,./htmls/Factiva-20240111-0333 (1).html,2020-11-01 00:00:00,2020-11-06 00:00:00,32,ViacomCBS Reports Dip in 3rd Quarter Earnings,14,ViacomCBS reported lower third-quarter earnings but pointed to progress as it pivots to  streaming and prepares to launch its Paramount Plus service.,0,1,1,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,202875,./htmls/Factiva-20240111-0333 (1).html,2020-11-01 00:00:00,2020-11-05 00:00:00,38,Discovery  Is in Dispute With T-Mobile Over TVision,17,"Zaslav has said  Discovery is looking to work with partners to distribute what is likely to be called  Discovery Plus, so it would probably want to resolve its dispute with T-Mobile quickly.",0,1,1,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.0
1.0,203035,./htmls/Factiva-20240111-0333 (1).html,2020-11-01 00:00:00,2020-11-03 00:00:00,53,NFL Streaming  Usage Up 41%,6,"But in its third-quarter State of  Streaming report, research company Conviva releases NFL viewership data that seems to fly in the face of that downward trend.",0,1,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,203075,./htmls/Factiva-20240111-0333 (1).html,2020-11-01 00:00:00,2020-11-03 00:00:00,57,"Quibi Autopsy: Service Had Only 450,000 Paid Users When Katzenberg Shut It Down    ",18,"The failed startup, which is in the process of winding down, is also set to have spent $1 billion of its investment capital by the beginning of next year.",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,203235,./htmls/Factiva-20240111-0333 (1).html,2020-11-01 00:00:00,2020-11-02 00:00:00,70,"TPG Sells Astound Broadband to Stonepeak, Patriot    Media  for $8.1 Billion    ",14,"We’ve had a long-held theme and belief in the growing value of broadband infrastructure, culminating in our successful investment in Astound Broadband, in partnership with Patriot  Media ,” said David Trujillo, partner at TPG. “We’re proud to have been part of the company’s journey, which has been characterized by significant platform expansion, strong growth and great leadership. We wish Steve, Jim and the outstanding Patriot management team well, as they continue to grow Astound in partnership with Stonepeak.”",0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
0.0,69968,./htmls/Factiva-20240111-0330 (1).html,2020-12-01 00:00:00,2020-12-30 00:00:00,55,FCC's Nathan Simington Staffs Up,11,"Boone will also handle issues before the International Bureau, Public Safety & Homeland Security Bureau and the Office of Engineering and Technology. Boone was most recently deputy division chief in the Wireless Bureau's Competition and Infrastructure Division, dealing with broadband mapping, mobile spectrum and other issues. Boone's resume also includes T-Mobile, Clearwire and Level 3 Communications.",0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,70128,./htmls/Factiva-20240111-0330 (1).html,2020-12-01 00:00:00,2020-12-28 00:00:00,65,"5G, Broadband,    Streaming Content , Cybersecurity Top Virtual CES Agenda    ",28,"Disclosure: I have been a paid consultant, managing CES programs for several years; I have no involvement in the CES 2021 agenda.",0,1,1,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.0
0.0,70488,./htmls/Factiva-20240111-0330 (1).html,2020-12-01 00:00:00,2020-12-22 00:00:00,97,Impact Wrestling Launches    Streaming  Channel on Xumo,8,"Impact Wrestling, a unit of Anthem Sports & Entertainment, has made a deal with Comcast’s Xumo to launch an Impact Wrestling Channel on the Xumo  streaming platform.",0,1,1,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
1.0,70928,./htmls/Factiva-20240111-0331 (1).html,2020-12-01 00:00:00,2020-12-05 00:00:00,32,Disney  Bloodbath’ Latest Episode In Hollywood’s    Streaming -First Horror Show,22,"Stop me if you’ve seen this horror show a few times already: major Hollywood studio eliminates a tranche of  film and TV jobs, in areas such as distribution and marketing, and declares itself “ streaming first.”",0,1,1,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,71168,./htmls/Factiva-20240111-0331 (1).html,2020-12-01 00:00:00,2020-12-03 00:00:00,48,HBO Max Gets WarnerMedia’s Entire 2021    Film  Slate Day and Date,20,All 17 releases will hit the  streaming service the same day they debut in theaters,0,1,1,17,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
1.0,71208,./htmls/Factiva-20240111-0331 (1).html,2020-12-01 00:00:00,2020-12-03 00:00:00,50,Return of the Bots’ on    Discovery  Dec. 3,11,"After a lengthy delay related to the pandemic, robot-fighting show Battlebots is back on  Discovery Dec. 3. The season was set to premiere in May, but had to be put on hold.",0,1,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,71368,./htmls/Factiva-20240111-0331 (1).html,2020-12-01 00:00:00,2020-12-02 00:00:00,60,Discovery  Enters the Plus’ Wars with Jan. 4 U.S.    Streaming  Launch,17,"We have been working methodically the past two years to bring all of our strategic advantages to the launch of  Discovery Plus, including distribution and advertising partnerships around the world, a world-class offering of quality brands, authentic personalities and the largest  content library at launch, as well a broad slate of exclusive programming,” said David Zaslav, president and CEO of  Discovery, Inc ., in an earlier statement.",0,1,1,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,342005,./htmls/Factiva-20240111-0331.html,2020-12-01 00:00:00,2020-12-21 00:00:00,8,TV Screen Shifts From Diversion to Lifeline,22,"As many companies took to apps like Zoom to conduct business virtually, the pandemic shut down most TV show production for the spring and summer, leaving major holes in the programming lineups of networks and  streaming services. Programmers were left to schedule marathons of older shows as well as  movies to fill in for original  series that had not finished their episode allotments.",0,1,0,"17,18",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,342165,./htmls/Factiva-20240111-0331.html,2020-12-01 00:00:00,2020-12-21 00:00:00,13,Executive of the Year: True Patriot,69,"Then, the pandemic hit and everything was put on hold, switching the company’s focus to day-to-day operations and keeping employees and customers safe. While there was initially some doubt as to how COVID-19 would affect the economy, early signs were encouraging: federal stimulus packages were strong, the Federal Reserve kept loan flows humming and the bond market was performing well.",0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,342445,./htmls/Factiva-20240111-0331.html,2020-12-01 00:00:00,2020-12-18 00:00:00,26,What's On This Weekend in TV Sports (Dec. 18-Dec. 20),9,Read more: DAZN Steps Into the PPV Ring with Canelo Alvarez Fight,0,1,1,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
2.0,342645,./htmls/Factiva-20240111-0331.html,2020-12-01 00:00:00,2020-12-16 00:00:00,45,"FCC Watch: Charter Petition, Other Big Issues Remain Unresolved    ",19,3. Whether the FCC will approve  Scripps $2.65 billion purchase of Ion TV stations.,0,1,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,342845,./htmls/Factiva-20240111-0331.html,2020-12-01 00:00:00,2020-12-15 00:00:00,61,Digital Transformation Will Not Save Television,26,"The traditional focus on growth that MVPDs have maintained needs to shift to a focus on the customer. This is a critical time to keep and even gain market share as more choices continue to arise. MVPDs will succeed if they will track trends and offer the streamlined, user-friendly automated services that today’s customers are shopping for.",0,1,1,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,343125,./htmls/Factiva-20240111-0331.html,2020-12-01 00:00:00,2020-12-10 00:00:00,83,"Locast’s Goodfriend on Station Blackouts: Forget DirecTV, Forget Dish’    ",12,"Perhaps not so surprisingly, David Goodfriend, founder of nonprofit local broadcast  streaming service  Locast , is beating the drum for his platform as a cord-cutting alternative should, say, your favorite NFL team gets blacked out on your pay TV service.",0,1,1,17,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0
0.0,343165,./htmls/Factiva-20240111-0331.html,2020-12-01 00:00:00,2020-12-10 00:00:00,87,FCC Approves Latest Spur to Broadcast Internet,27,"Thursday's vote was another victory for broadcasters because it does not mandate an ""HD before ancillary"" regime or raise the fees on those ancillary broadcast services, at least for now--the FCC made clear it would reconsider that down the line.",0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
0.0,343205,./htmls/Factiva-20240111-0331.html,2020-12-01 00:00:00,2020-12-10 00:00:00,90,TiVo Wants to Help You Find Your    Streaming  Match’ with New Personalization Feature,10,"TiVo Match Score” is a new feature found in TiVo Stream, the interface that sits atop the Android TV operator tier software that powers the TiVo Stream 4K. As outlined in this  TiVo blog posting , the feature lets users scroll through a thumbnail menu of every available  streaming service, applying a 1-100 score based on how each services programming matches the users algorithmically determined taste.",0,1,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,343245,./htmls/Factiva-20240111-0331.html,2020-12-01 00:00:00,2020-12-10 00:00:00,92,"FCC Approves Early 5G Device Import, Marketing & Pre-Sale    ",15,"In a win for Big Tech companies, the FCC is proposing to allow them to import and pre-sell 5G devices before the FCC approves them.",0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
0.0,343325,./htmls/Factiva-20240111-0331.html,2020-12-01 00:00:00,2020-12-09 00:00:00,98,NATPE Expands    Content  Focus to Embrace Global Ecosystem Role of MVPDs,7,Chair of the NATPE MVPD committee and COO of TV5MONDE USA Patrice Courtaban (TV5MONDE),0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0
0.0,343365,./htmls/Factiva-20240111-0331.html,2020-12-01 00:00:00,2020-12-08 00:00:00,100,Republican Nathan Simington Confirmed to FCC Seat,20,Related: Report Says Simington Reach Out to Fox News on Sec. 230 Petition,0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
